# EDUK2 solver execution report
# generated_at: 2026-08-24T13:32:24-03:00
instance	algorithm	status	runs	elapsed_seconds	profit	weight	optimal	verified	states_scanned	points_generated	bb_nodes	details
sc_a5n10000wmin110000-5-c7174337.ukp	ocaml_pyasukpt	ok	1	13,164134	7174662,000000		0,000000			54066,000000	10001,000000	Saw ukp      10000 false       5001      54066 false         7174662   13.15026 10001
sc_a5n10000wmin110000-6-c3106384.ukp	faithful	ok	1	0,657463	3106524,000000	3106384,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a5n10000wmin110000-6-c3106384.ukp	ocaml_pyasukpt	ok	1	13,474230	3106524,000000		0,000000			56103,000000	10001,000000	Saw ukp      10000 false       5001      56103 false         3106524   13.44897 10001
sc_a-5n10000wmin110000-6-c9426227.ukp	faithful	ok	1	2,540977	9425832,000000	9426227,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a-5n10000wmin110000-6-c9426227.ukp	ocaml_pyasukpt	ok	1	54,873329	9425832,000000		0,000000			268632,000000	10001,000000	Not a Saw ukp      10000 true          1     268632 false         9425832   54.83656 10001
sc_a-5n10000wmin110000-7-c3733781.ukp	faithful	ok	1	8,709533	3733621,000000	3733781,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a-5n10000wmin110000-7-c3733781.ukp	ocaml_pyasukpt	ok	1	181,592805	3733621,000000		0,000000			766087,000000	10001,000000	Not a Saw ukp      10000 true          1     766087 false         3733621  181.46641 10001
sc_a5n10000wmin110000-7-c7596518.ukp	faithful	ok	1	0,009871	7596863,000000	7596518,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a5n10000wmin110000-7-c7596518.ukp	ocaml_pyasukpt	ok	1	0,011218	7596863,000000		0,000000			1,000000	0,000000	Saw ukp          0 false          1          1 false         7596863    0.00303 0
sc_a5n10000wmin110000-8-c5852210.ukp	faithful	ok	1	0,520155	5852475,000000	5852210,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a5n10000wmin110000-8-c5852210.ukp	ocaml_pyasukpt	ok	1	14,191076	5852475,000000		0,000000			51949,000000	10001,000000	Saw ukp      10000 false       5001      51949 false         5852475   14.16168 10001
sc_a-5n10000wmin110000-8-c7888688.ukp	faithful	ok	1	1,897591	7888358,000000	7888688,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a-5n10000wmin110000-8-c7888688.ukp	ocaml_pyasukpt	ok	1	33,080326	7888358,000000		0,000000			139293,000000	10001,000000	Not a Saw ukp      10000 true          1     139293 false         7888358   33.04182 10001
sc_a5n10000wmin110000-9-c6690757.ukp	faithful	ok	1	7,684586	6691057,000000	6690757,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a5n10000wmin110000-9-c6690757.ukp	ocaml_pyasukpt	ok	1	77,031713	6691057,000000		0,000000			538019,000000	10001,000000	Saw ukp      10000 false       5001     538019 false         6691057   76.99286 10001
sc_a-5n10000wmin110000-9-c9008057.ukp	faithful	ok	1	12,977207	9007677,000000	9008057,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a-5n10000wmin110000-9-c9008057.ukp	ocaml_pyasukpt	ok	1	212,214303	9007677,000000		0,000000			885487,000000	10001,000000	Not a Saw ukp      10000 true          1     885487 false         9007677  212.08416 10001
sc_a5n10000wmin50000-0-c8309846.ukp	faithful	ok	1	0,009206	8310676,000000	8309846,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a5n10000wmin50000-0-c8309846.ukp	ocaml_pyasukpt	ok	1	0,006773	8310676,000000		0,000000			1,000000	0,000000	Saw ukp          0 false          1          1 false         8310676    0.00171 0
sc_a-5n10000wmin50000-0-c9996682.ukp	faithful	ok	1	0,640683	9995847,000000	9996682,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a-5n10000wmin50000-0-c9996682.ukp	ocaml_pyasukpt	ok	1	20,181071	9995847,000000		0,000000			89547,000000	10001,000000	Not a Saw ukp      10000 true          1      89547 false         9995847   20.15397 10001
sc_a5n10000wmin50000-10-c5869004.ukp	faithful	ok	1	0,147361	5869589,000000	5869004,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a5n10000wmin50000-10-c5869004.ukp	ocaml_pyasukpt	ok	1	10,438149	5869589,000000		0,000000			28860,000000	10001,000000	Saw ukp      10000 false       5001      28860 false         5869589   10.41884 10001
sc_a-5n10000wmin50000-10-c9840568.ukp	faithful	ok	1	2,148477	9839743,000000	9840568,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a-5n10000wmin50000-10-c9840568.ukp	ocaml_pyasukpt	ok	1	58,785718	9839743,000000		0,000000			258686,000000	10001,000000	Not a Saw ukp      10000 true          1     258686 false         9839743   58.69536 10001
sc_a5n10000wmin50000-11-c7274445.ukp	faithful	ok	1	0,825846	7275170,000000	7274445,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a5n10000wmin50000-11-c7274445.ukp	ocaml_pyasukpt	ok	1	19,611691	7275170,000000		0,000000			54173,000000	10001,000000	Saw ukp      10000 false       5001      54173 false         7275170   19.54992 10001
sc_a-5n10000wmin50000-11-c8441994.ukp	faithful	ok	1	0,299659	8441289,000000	8441994,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a-5n10000wmin50000-11-c8441994.ukp	ocaml_pyasukpt	ok	1	12,580535	8441289,000000		0,000000			49750,000000	10001,000000	Not a Saw ukp      10000 true          1      49750 false         8441289   12.56513 10001
sc_a5n10000wmin50000-12-c2951438.ukp	faithful	ok	1	0,018010	2951733,000000	2951438,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a5n10000wmin50000-12-c2951438.ukp	ocaml_pyasukpt	ok	1	0,010121	2951733,000000		0,000000			1,000000	0,000000	Saw ukp          0 false          1          1 false         2951733    0.00279 0
sc_a-5n10000wmin50000-12-c7469477.ukp	faithful	ok	1	1,585496	7468852,000000	7469477,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a-5n10000wmin50000-12-c7469477.ukp	ocaml_pyasukpt	ok	1	28,353399	7468852,000000		0,000000			139293,000000	10001,000000	Not a Saw ukp      10000 true          1     139293 false         7468852   28.33588 10001
sc_a5n10000wmin50000-13-c2496273.ukp	faithful	ok	1	1,458443	2496518,000000	2496273,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a5n10000wmin50000-13-c2496273.ukp	ocaml_pyasukpt	ok	1	22,864279	2496518,000000		0,000000			145537,000000	10001,000000	Saw ukp      10000 false       5001     145537 false         2496518   22.84372 10001
sc_a-5n10000wmin50000-13-c8304533.ukp	faithful	ok	1	1,088567	8303838,000000	8304533,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a-5n10000wmin50000-13-c8304533.ukp	ocaml_pyasukpt	ok	1	26,783559	8303838,000000		0,000000			139293,000000	10001,000000	Not a Saw ukp      10000 true          1     139293 false         8303838   26.76434 10001
sc_a5n10000wmin50000-14-c7571788.ukp	faithful	ok	1	0,368601	7572543,000000	7571788,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a5n10000wmin50000-14-c7571788.ukp	ocaml_pyasukpt	ok	1	12,797857	7572543,000000		0,000000			51530,000000	10001,000000	Saw ukp      10000 false       5001      51530 false         7572543   12.78200 10001
sc_a-5n10000wmin50000-14-c9212648.ukp	faithful	ok	1	0,493670	9211878,000000	9212648,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a-5n10000wmin50000-14-c9212648.ukp	ocaml_pyasukpt	ok	1	17,268864	9211878,000000		0,000000			89547,000000	10001,000000	Not a Saw ukp      10000 true          1      89547 false         9211878   17.25147 10001
sc_a5n10000wmin50000-15-c3961431.ukp	faithful	ok	1	0,133148	3961826,000000	3961431,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a5n10000wmin50000-15-c3961431.ukp	ocaml_pyasukpt	ok	1	9,943236	3961826,000000		0,000000			21325,000000	10001,000000	Saw ukp      10000 false       5001      21325 false         3961826    9.92667 10001
sc_a-5n10000wmin50000-15-c9789593.ukp	faithful	ok	1	2,781181	9788773,000000	9789593,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a-5n10000wmin50000-15-c9789593.ukp	ocaml_pyasukpt	ok	1	57,990064	9788773,000000		0,000000			258686,000000	10001,000000	Not a Saw ukp      10000 true          1     258686 false         9788773   57.94794 10001
sc_a-5n10000wmin50000-16-c9359281.ukp	faithful	ok	1	0,015602	9358501,000000	9359281,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a-5n10000wmin50000-16-c9359281.ukp	ocaml_pyasukpt	ok	1	0,008821	9358501,000000		0,000000			1,000000	0,000000	Not a Saw ukp          0 false          1          1 false         9358501    0.00258 0
sc_a5n10000wmin50000-16-c9958129.ukp	faithful	ok	1	0,009289	9959124,000000	9958129,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a5n10000wmin50000-16-c9958129.ukp	ocaml_pyasukpt	ok	1	0,010289	9959124,000000		0,000000			1,000000	0,000000	Saw ukp          0 false          1          1 false         9959124    0.00319 0
sc_a-5n10000wmin50000-17-c6880209.ukp	faithful	ok	1	0,159250	6879634,000000	6880209,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a-5n10000wmin50000-17-c6880209.ukp	ocaml_pyasukpt	ok	1	10,939734	6879634,000000		0,000000			49750,000000	10001,000000	Not a Saw ukp      10000 true          1      49750 false         6879634   10.92160 10001
sc_a5n10000wmin50000-17-c8488935.ukp	faithful	ok	1	0,885028	8489780,000000	8488935,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a5n10000wmin50000-17-c8488935.ukp	ocaml_pyasukpt	ok	1	18,720042	8489780,000000		0,000000			98439,000000	10001,000000	Saw ukp      10000 false       5001      98439 false         8489780   18.69493 10001
sc_a-5n10000wmin50000-18-c4318961.ukp	faithful	ok	1	0,017456	4318601,000000	4318961,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a-5n10000wmin50000-18-c4318961.ukp	ocaml_pyasukpt	ok	1	0,007404	4318601,000000		0,000000			1,000000	0,000000	Not a Saw ukp          0 false          1          1 false         4318601    0.00114 0
sc_a5n10000wmin50000-18-c9647665.ukp	faithful	ok	1	1,366969	9648625,000000	9647665,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a5n10000wmin50000-18-c9647665.ukp	ocaml_pyasukpt	ok	1	23,681104	9648625,000000		0,000000			146922,000000	10001,000000	Saw ukp      10000 false       5001     146922 false         9648625   23.65497 10001
sc_a-5n10000wmin50000-19-c4193065.ukp	faithful	ok	1	0,017688	4192715,000000	4193065,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a-5n10000wmin50000-19-c4193065.ukp	ocaml_pyasukpt	ok	1	0,008497	4192715,000000		0,000000			1,000000	0,000000	Not a Saw ukp          0 false          1          1 false         4192715    0.00163 0
sc_a5n10000wmin50000-19-c8841826.ukp	faithful	ok	1	1,537489	8842706,000000	8841826,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a5n10000wmin50000-19-c8841826.ukp	ocaml_pyasukpt	ok	1	30,579078	8842706,000000		0,000000			141112,000000	10001,000000	Saw ukp      10000 false       5001     141112 false         8842706   30.44418 10001
sc_a5n10000wmin50000-1-c5131237.ukp	faithful	ok	1	0,927887	5131747,000000	5131237,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a5n10000wmin50000-1-c5131237.ukp	ocaml_pyasukpt	ok	1	19,068658	5131747,000000		0,000000			90779,000000	10001,000000	Saw ukp      10000 false       5001      90779 false         5131747   19.03532 10001
sc_a-5n10000wmin50000-1-c6479362.ukp	faithful	ok	1	0,010719	6478822,000000	6479362,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a-5n10000wmin50000-1-c6479362.ukp	ocaml_pyasukpt	ok	1	0,006647	6478822,000000		0,000000			1,000000	0,000000	Not a Saw ukp          0 false          1          1 false         6478822    0.00134 0
sc_a5n10000wmin50000-2-c6302428.ukp	faithful	ok	1	0,019501	6303058,000000	6302428,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a5n10000wmin50000-2-c6302428.ukp	ocaml_pyasukpt	ok	1	0,009087	6303058,000000		0,000000			1,000000	0,000000	Saw ukp          0 false          1          1 false         6303058    0.00309 0
sc_a-5n10000wmin50000-2-c7442103.ukp	faithful	ok	1	1,876631	7441478,000000	7442103,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a-5n10000wmin50000-2-c7442103.ukp	ocaml_pyasukpt	ok	1	54,721937	7441478,000000		0,000000			258686,000000	10001,000000	Not a Saw ukp      10000 true          1     258686 false         7441478   54.68665 10001
sc_a-5n10000wmin50000-3-c2088141.ukp	faithful	ok	1	0,206013	2087966,000000	2088141,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a-5n10000wmin50000-3-c2088141.ukp	ocaml_pyasukpt	ok	1	5,590180	2087966,000000		0,000000			18085,000000	10001,000000	Not a Saw ukp      10000 false      10000      18085 false         2087966    5.57366 10001
sc_a5n10000wmin50000-3-c2835653.ukp	faithful	ok	1	0,851186	2835933,000000	2835653,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a5n10000wmin50000-3-c2835653.ukp	ocaml_pyasukpt	ok	1	19,170113	2835933,000000		0,000000			95173,000000	10001,000000	Saw ukp      10000 false       5001      95173 false         2835933   19.13970 10001
sc_a5n10000wmin50000-4-c2098619.ukp	faithful	ok	1	1,369564	2098824,000000	2098619,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a5n10000wmin50000-4-c2098619.ukp	ocaml_pyasukpt	ok	1	24,976194	2098824,000000		0,000000			147871,000000	10001,000000	Saw ukp      10000 false       5001     147871 false         2098824   24.95159 10001
sc_a-5n10000wmin50000-4-c4929152.ukp	faithful	ok	1	2,945648	4928737,000000	4929152,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a-5n10000wmin50000-4-c4929152.ukp	ocaml_pyasukpt	ok	1	55,638001	4928737,000000		0,000000			258686,000000	10001,000000	Not a Saw ukp      10000 true          1     258686 false         4928737   55.59139 10001
sc_a-5n10000wmin50000-5-c2181348.ukp	faithful	ok	1	0,940094	2181163,000000	2181348,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a-5n10000wmin50000-5-c2181348.ukp	ocaml_pyasukpt	ok	1	29,438154	2181163,000000		0,000000			139293,000000	10001,000000	Not a Saw ukp      10000 true          1     139293 false         2181163   29.40304 10001
sc_a5n10000wmin50000-5-c7108973.ukp	faithful	ok	1	0,018616	7109683,000000	7108973,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a5n10000wmin50000-5-c7108973.ukp	ocaml_pyasukpt	ok	1	0,010708	7109683,000000		0,000000			1,000000	0,000000	Saw ukp          0 false          1          1 false         7109683    0.00377 0
sc_a-5n10000wmin50000-6-c7181498.ukp	faithful	ok	1	0,239862	7180898,000000	7181498,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a-5n10000wmin50000-6-c7181498.ukp	ocaml_pyasukpt	ok	1	9,656335	7180898,000000		0,000000			49750,000000	10001,000000	Not a Saw ukp      10000 true          1      49750 false         7180898    9.63637 10001
sc_a5n10000wmin50000-6-c7602756.ukp	faithful	ok	1	0,008974	7603516,000000	7602756,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a5n10000wmin50000-6-c7602756.ukp	ocaml_pyasukpt	ok	1	0,009472	7603516,000000		0,000000			1,000000	0,000000	Saw ukp          0 false          1          1 false         7603516    0.00129 0
sc_a-5n10000wmin50000-7-c8373550.ukp	faithful	ok	1	0,614546	8372850,000000	8373550,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a-5n10000wmin50000-7-c8373550.ukp	ocaml_pyasukpt	ok	1	18,549098	8372850,000000		0,000000			89547,000000	10001,000000	Not a Saw ukp      10000 true          1      89547 false         8372850   18.52802 10001
sc_a5n10000wmin50000-7-c9586441.ukp	faithful	ok	1	1,050199	9587396,000000	9586441,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a5n10000wmin50000-7-c9586441.ukp	ocaml_pyasukpt	ok	1	18,425649	9587396,000000		0,000000			95957,000000	10001,000000	Saw ukp      10000 false       5001      95957 false         9587396   18.40640 10001
sc_a5n10000wmin50000-8-c6198992.ukp	faithful	ok	1	1,148803	6199607,000000	6198992,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a5n10000wmin50000-8-c6198992.ukp	ocaml_pyasukpt	ok	1	25,457582	6199607,000000		0,000000			148243,000000	10001,000000	Saw ukp      10000 false       5001     148243 false         6199607   25.43432 10001
sc_a-5n10000wmin50000-8-c6499241.ukp	faithful	ok	1	1,920205	6498696,000000	6499241,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a-5n10000wmin50000-8-c6499241.ukp	ocaml_pyasukpt	ok	1	44,437434	6498696,000000		0,000000			198988,000000	10001,000000	Not a Saw ukp      10000 true          1     198988 false         6498696   44.27645 10001
sc_a5n10000wmin50000-9-c8764695.ukp	faithful	ok	1	0,158330	8765570,000000	8764695,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a5n10000wmin50000-9-c8764695.ukp	ocaml_pyasukpt	ok	1	9,841869	8765570,000000		0,000000			24573,000000	10001,000000	Saw ukp      10000 false       5001      24573 false         8765570    9.82679 10001
sc_a-5n10000wmin50000-9-c9968330.ukp	faithful	ok	1	2,311927	9967495,000000	9968330,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a-5n10000wmin50000-9-c9968330.ukp	ocaml_pyasukpt	ok	1	57,234287	9967495,000000		0,000000			258686,000000	10001,000000	Not a Saw ukp      10000 true          1     258686 false         9967495   57.20288 10001
sc_a-5n5000wmin10000-0-c530995.ukp	faithful	ok	1	0,064807	530815,000000	530995,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a-5n5000wmin10000-0-c530995.ukp	ocaml_pyasukpt	ok	1	2,444384	530815,000000		0,000000			24875,000000	10001,000000	Not a Saw ukp       5000 true          1      24875 false          530815    2.43380 10001
sc_a5n5000wmin10000-0-c591952.ukp	faithful	ok	1	0,014705	592247,000000	591952,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a5n5000wmin10000-0-c591952.ukp	ocaml_pyasukpt	ok	1	0,006227	592247,000000		0,000000			1,000000	0,000000	Saw ukp          0 false          1          1 false          592247    0.00111 0
sc_a-5n5000wmin10000-10-c386465.ukp	faithful	ok	1	0,008385	386335,000000	386465,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a-5n5000wmin10000-10-c386465.ukp	ocaml_pyasukpt	ok	1	0,641054	386335,000000		0,000000			6986,000000	10001,000000	Not a Saw ukp       3510 true          1       6986 false          386335    0.63044 10001
sc_a5n5000wmin10000-10-c722476.ukp	faithful	ok	1	0,014481	722836,000000	722476,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a5n5000wmin10000-10-c722476.ukp	ocaml_pyasukpt	ok	1	0,007208	722836,000000		0,000000			1,000000	0,000000	Saw ukp          0 false          1          1 false          722836    0.00169 0
sc_a5n5000wmin10000-11-c505569.ukp	faithful	ok	1	0,043956	505819,000000	505569,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a5n5000wmin10000-11-c505569.ukp	ocaml_pyasukpt	ok	1	2,130024	505819,000000		0,000000			10518,000000	10001,000000	Saw ukp       5000 false       2501      10518 false          505819    2.12289 10001
sc_a-5n5000wmin10000-11-c848128.ukp	faithful	ok	1	0,094873	847843,000000	848128,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a-5n5000wmin10000-11-c848128.ukp	ocaml_pyasukpt	ok	1	2,528069	847843,000000		0,000000			24875,000000	10001,000000	Not a Saw ukp       5000 true          1      24875 false          847843    2.51757 10001
sc_a5n5000wmin10000-12-c882034.ukp	faithful	ok	1	0,015155	882474,000000	882034,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a5n5000wmin10000-12-c882034.ukp	ocaml_pyasukpt	ok	1	0,007869	882474,000000		0,000000			1,000000	0,000000	Saw ukp          0 false          1          1 false          882474    0.00195 0
sc_a-5n5000wmin10000-12-c898019.ukp	faithful	ok	1	0,006946	897719,000000	898019,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a-5n5000wmin10000-12-c898019.ukp	ocaml_pyasukpt	ok	1	0,006661	897719,000000		0,000000			1,000000	0,000000	Not a Saw ukp          0 false          1          1 false          897719    0.00105 0
sc_a-5n5000wmin10000-13-c212325.ukp	faithful	ok	1	0,138184	212250,000000	212325,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a-5n5000wmin10000-13-c212325.ukp	ocaml_pyasukpt	ok	1	3,272797	212250,000000		0,000000			39792,000000	10001,000000	Not a Saw ukp       5000 true          1      39792 false          212250    3.26381 10001
sc_a5n5000wmin10000-13-c252615.ukp	faithful	ok	1	0,014230	252740,000000	252615,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a5n5000wmin10000-13-c252615.ukp	ocaml_pyasukpt	ok	1	0,006340	252740,000000		0,000000			1,000000	0,000000	Saw ukp          0 false          1          1 false          252740    0.00031 0
sc_a5n5000wmin10000-14-c249096.ukp	faithful	ok	1	0,043293	249216,000000	249096,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a5n5000wmin10000-14-c249096.ukp	ocaml_pyasukpt	ok	1	1,920875	249216,000000		0,000000			14027,000000	10001,000000	Saw ukp       5000 false       2501      14027 false          249216    1.91413 10001
sc_a-5n5000wmin10000-14-c863370.ukp	faithful	ok	1	0,077538	863080,000000	863370,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a-5n5000wmin10000-14-c863370.ukp	ocaml_pyasukpt	ok	1	2,067234	863080,000000		0,000000			24875,000000	10001,000000	Not a Saw ukp       5000 true          1      24875 false          863080    2.05806 10001
sc_a5n5000wmin10000-15-c355844.ukp	faithful	ok	1	0,048617	356019,000000	355844,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a5n5000wmin10000-15-c355844.ukp	ocaml_pyasukpt	ok	1	1,854604	356019,000000		0,000000			10791,000000	10001,000000	Saw ukp       5000 false       2501      10791 false          356019    1.84380 10001
sc_a-5n5000wmin10000-15-c526251.ukp	faithful	ok	1	0,142921	526071,000000	526251,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a-5n5000wmin10000-15-c526251.ukp	ocaml_pyasukpt	ok	1	3,424368	526071,000000		0,000000			39792,000000	10001,000000	Not a Saw ukp       5000 true          1      39792 false          526071    3.41551 10001
sc_a5n5000wmin10000-16-c649237.ukp	faithful	ok	1	0,050107	649557,000000	649237,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a5n5000wmin10000-16-c649237.ukp	ocaml_pyasukpt	ok	1	2,010577	649557,000000		0,000000			14167,000000	10001,000000	Saw ukp       5000 false       2501      14167 false          649557    2.00372 10001
sc_a-5n5000wmin10000-16-c969942.ukp	faithful	ok	1	0,022293	969617,000000	969942,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a-5n5000wmin10000-16-c969942.ukp	ocaml_pyasukpt	ok	1	1,099435	969617,000000		0,000000			9940,000000	10001,000000	Not a Saw ukp       4994 true          1       9940 false          969617    1.09164 10001
sc_a5n5000wmin10000-17-c884534.ukp	faithful	ok	1	0,013934	884974,000000	884534,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a5n5000wmin10000-17-c884534.ukp	ocaml_pyasukpt	ok	1	0,007168	884974,000000		0,000000			1,000000	0,000000	Saw ukp          0 false          1          1 false          884974    0.00174 0
sc_a-5n5000wmin10000-17-c893330.ukp	faithful	ok	1	0,090629	893030,000000	893330,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a-5n5000wmin10000-17-c893330.ukp	ocaml_pyasukpt	ok	1	2,135007	893030,000000		0,000000			24875,000000	10001,000000	Not a Saw ukp       5000 true          1      24875 false          893030    2.12628 10001
sc_a-5n5000wmin10000-18-c416705.ukp	faithful	ok	1	0,015127	416565,000000	416705,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a-5n5000wmin10000-18-c416705.ukp	ocaml_pyasukpt	ok	1	0,501959	416565,000000		0,000000			6505,000000	10001,000000	Not a Saw ukp       3268 true          1       6505 false          416565    0.49182 10001
sc_a5n5000wmin10000-18-c768641.ukp	faithful	ok	1	0,054438	769021,000000	768641,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a5n5000wmin10000-18-c768641.ukp	ocaml_pyasukpt	ok	1	1,940493	769021,000000		0,000000			13574,000000	10001,000000	Saw ukp       5000 false       2501      13574 false          769021    1.93355 10001
sc_a5n5000wmin10000-19-c364379.ukp	faithful	ok	1	0,014415	364559,000000	364379,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a5n5000wmin10000-19-c364379.ukp	ocaml_pyasukpt	ok	1	0,007209	364559,000000		0,000000			1,000000	0,000000	Saw ukp          0 false          1          1 false          364559    0.00184 0
sc_a-5n5000wmin10000-19-c650293.ukp	faithful	ok	1	0,065216	650073,000000	650293,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a-5n5000wmin10000-19-c650293.ukp	ocaml_pyasukpt	ok	1	2,584927	650073,000000		0,000000			24875,000000	10001,000000	Not a Saw ukp       5000 true          1      24875 false          650073    2.57475 10001
sc_a5n5000wmin10000-1-c233254.ukp	faithful	ok	1	0,015409	233369,000000	233254,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a5n5000wmin10000-1-c233254.ukp	ocaml_pyasukpt	ok	1	0,007836	233369,000000		0,000000			1,000000	0,000000	Saw ukp          0 false          1          1 false          233369    0.00185 0
sc_a-5n5000wmin10000-1-c604335.ukp	faithful	ok	1	0,180401	604130,000000	604335,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a-5n5000wmin10000-1-c604335.ukp	ocaml_pyasukpt	ok	1	3,503473	604130,000000		0,000000			39792,000000	10001,000000	Not a Saw ukp       5000 true          1      39792 false          604130    3.49586 10001
sc_a5n5000wmin10000-2-c415801.ukp	faithful	ok	1	0,073991	416006,000000	415801,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
sc_a5n5000wmin10000-2-c415801.ukp	ocaml_pyasukpt	ok	1	2,182335	416006,000000		0,000000			10748,000000	10001,000000	Saw ukp       5000 false       2501      10748 false          416006    2.17296 10001
