# EDUK2 solver execution report
# generated_at: 2026-08-24T21:16:47-03:00
# primary_time: internal_seconds (average over successful runs)
instance	algorithm	status	runs	internal_seconds	profit	weight	optimal	verified	states_scanned	points_generated	bb_nodes	details
nsds2_n20000wmin50000-10-s260379653c1619961.ukp	faithful	ok	1	0.015717	2073146.000000	1619957.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.030661 last_stop_reason=
nsds2_n20000wmin50000-10-s260379653c1619961.ukp	ukp5	ok	1	0.829599	2073146.000000	1619957.000000	1					elapsed_seconds=0.865132
nsds2_n20000wmin50000-110-s245781550c1679740.ukp	faithful	ok	1	0.030364	2161112.000000	1679725.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.037344 last_stop_reason=
nsds2_n20000wmin50000-110-s245781550c1679740.ukp	ukp5	ok	1	0.832927	2161112.000000	1679725.000000	1					elapsed_seconds=0.866791
nsds2_n20000wmin50000-111-s259905739c1892653.ukp	faithful	ok	1	0.019354	2428282.000000	1892598.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.034119 last_stop_reason=
nsds2_n20000wmin50000-111-s259905739c1892653.ukp	ukp5	ok	1	0.996375	2428282.000000	1892598.000000	1					elapsed_seconds=1.031699
nsds2_n20000wmin50000-112-s351421871c1456334.ukp	faithful	ok	1	0.170457	1873476.000000	1456320.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.177919 last_stop_reason=
nsds2_n20000wmin50000-112-s351421871c1456334.ukp	ukp5	ok	1	0.806096	1873476.000000	1456320.000000	1					elapsed_seconds=0.841565
nsds2_n20000wmin50000-113-s47721841c1608868.ukp	faithful	ok	1	0.042487	2055573.000000	1608857.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.058119 last_stop_reason=
nsds2_n20000wmin50000-113-s47721841c1608868.ukp	ukp5	ok	1	0.692218	2055573.000000	1608857.000000	1					elapsed_seconds=0.727173
nsds2_n20000wmin50000-114-s981619751c1449657.ukp	faithful	ok	1	0.109584	1865309.000000	1449654.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.125134 last_stop_reason=
nsds2_n20000wmin50000-114-s981619751c1449657.ukp	ukp5	ok	1	0.869720	1865309.000000	1449654.000000	1					elapsed_seconds=0.903362
nsds2_n20000wmin50000-115-s11371460c1605504.ukp	faithful	ok	1	0.087324	2052456.000000	1605469.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.102596 last_stop_reason=
nsds2_n20000wmin50000-115-s11371460c1605504.ukp	ukp5	ok	1	1.016610	2052456.000000	1605469.000000	1					elapsed_seconds=1.050061
nsds2_n20000wmin50000-116-s405621139c1401964.ukp	faithful	ok	1	0.080791	1786799.000000	1401863.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.095556 last_stop_reason=
nsds2_n20000wmin50000-116-s405621139c1401964.ukp	ukp5	ok	1	0.882215	1786799.000000	1401863.000000	1					elapsed_seconds=0.918320
nsds2_n20000wmin50000-117-s207178132c1776801.ukp	faithful	ok	1	0.020537	2277384.000000	1776800.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.035309 last_stop_reason=
nsds2_n20000wmin50000-117-s207178132c1776801.ukp	ukp5	ok	1	0.863036	2277384.000000	1776800.000000	1					elapsed_seconds=0.901082
nsds2_n20000wmin50000-118-s19360487c1026799.ukp	faithful	ok	1	0.205969	1314669.000000	1026776.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.213966 last_stop_reason=
nsds2_n20000wmin50000-118-s19360487c1026799.ukp	ukp5	ok	1	0.775046	1314669.000000	1026776.000000	1					elapsed_seconds=0.808508
nsds2_n20000wmin50000-119-s291809797c1767296.ukp	faithful	ok	1	0.026506	2259797.000000	1767283.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.041458 last_stop_reason=
nsds2_n20000wmin50000-119-s291809797c1767296.ukp	ukp5	ok	1	0.838323	2259797.000000	1767283.000000	1					elapsed_seconds=0.873407
nsds2_n20000wmin50000-11-s577782098c1816375.ukp	faithful	ok	1	0.012381	2343162.000000	1816364.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.028846 last_stop_reason=
nsds2_n20000wmin50000-11-s577782098c1816375.ukp	ukp5	ok	1	0.888558	2343162.000000	1816364.000000	1					elapsed_seconds=0.926699
nsds2_n20000wmin50000-120-s53290165c1262796.ukp	faithful	ok	1	0.298376	1602176.000000	1262783.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.312759 last_stop_reason=
nsds2_n20000wmin50000-120-s53290165c1262796.ukp	ukp5	ok	1	0.775913	1602176.000000	1262783.000000	1					elapsed_seconds=0.809711
nsds2_n20000wmin50000-121-s611080474c1689067.ukp	faithful	ok	1	0.034665	2176615.000000	1689056.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.045566 last_stop_reason=
nsds2_n20000wmin50000-121-s611080474c1689067.ukp	ukp5	ok	1	0.946293	2176615.000000	1689056.000000	1					elapsed_seconds=0.983049
nsds2_n20000wmin50000-122-s637657677c1234918.ukp	faithful	ok	1	0.025566	1575630.000000	1234857.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.045442 last_stop_reason=
nsds2_n20000wmin50000-122-s637657677c1234918.ukp	ukp5	ok	1	0.831849	1575630.000000	1234857.000000	1					elapsed_seconds=0.864944
nsds2_n20000wmin50000-123-s217583718c1439577.ukp	faithful	ok	1	0.021247	1852381.000000	1439569.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.036862 last_stop_reason=
nsds2_n20000wmin50000-123-s217583718c1439577.ukp	ukp5	ok	1	0.934510	1852381.000000	1439569.000000	1					elapsed_seconds=0.969259
nsds2_n20000wmin50000-124-s345851317c1945156.ukp	faithful	ok	1	0.038671	2492141.000000	1945117.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.053628 last_stop_reason=
nsds2_n20000wmin50000-124-s345851317c1945156.ukp	ukp5	ok	1	0.930293	2492141.000000	1945117.000000	1					elapsed_seconds=0.965508
nsds2_n20000wmin50000-125-s342662718c1724049.ukp	faithful	ok	1	0.048613	2210721.000000	1724008.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.064093 last_stop_reason=
nsds2_n20000wmin50000-125-s342662718c1724049.ukp	ukp5	ok	1	0.775368	2210721.000000	1724008.000000	1					elapsed_seconds=0.811696
nsds2_n20000wmin50000-126-s760619917c1456916.ukp	faithful	ok	1	0.022304	1875845.000000	1456860.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.034742 last_stop_reason=
nsds2_n20000wmin50000-126-s760619917c1456916.ukp	ukp5	ok	1	0.904925	1875845.000000	1456860.000000	1					elapsed_seconds=0.940449
nsds2_n20000wmin50000-127-s583556376c1492654.ukp	faithful	ok	1	0.214060	1911782.000000	1492638.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.229045 last_stop_reason=
nsds2_n20000wmin50000-127-s583556376c1492654.ukp	ukp5	ok	1	0.728328	1911782.000000	1492638.000000	1					elapsed_seconds=0.766360
nsds2_n20000wmin50000-128-s633218386c1369500.ukp	faithful	ok	1	0.251515	1752716.000000	1369471.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.267126 last_stop_reason=
nsds2_n20000wmin50000-128-s633218386c1369500.ukp	ukp5	ok	1	0.840775	1752716.000000	1369471.000000	1					elapsed_seconds=0.875413
nsds2_n20000wmin50000-129-s676563793c1579695.ukp	faithful	ok	1	0.156796	2027087.000000	1579686.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.172360 last_stop_reason=
nsds2_n20000wmin50000-129-s676563793c1579695.ukp	ukp5	ok	1	0.805755	2027087.000000	1579686.000000	1					elapsed_seconds=0.840016
nsds2_n20000wmin50000-12-s774727805c1128316.ukp	faithful	ok	1	0.121790	1434473.000000	1128214.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.136543 last_stop_reason=
nsds2_n20000wmin50000-12-s774727805c1128316.ukp	ukp5	ok	1	1.028800	1434473.000000	1128214.000000	1					elapsed_seconds=1.064116
nsds2_n20000wmin50000-130-s467683630c1469451.ukp	faithful	ok	1	0.028825	1888095.000000	1469409.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.044211 last_stop_reason=
nsds2_n20000wmin50000-130-s467683630c1469451.ukp	ukp5	ok	1	0.850070	1888095.000000	1469409.000000	1					elapsed_seconds=0.886683
nsds2_n20000wmin50000-131-s367303549c1951966.ukp	faithful	ok	1	0.031382	2496531.000000	1951885.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.038509 last_stop_reason=
nsds2_n20000wmin50000-131-s367303549c1951966.ukp	ukp5	ok	1	1.015300	2496531.000000	1951885.000000	1					elapsed_seconds=1.056080
nsds2_n20000wmin50000-132-s127422697c1834666.ukp	faithful	ok	1	0.084078	2363961.000000	1834639.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.099941 last_stop_reason=
nsds2_n20000wmin50000-132-s127422697c1834666.ukp	ukp5	ok	1	0.936206	2363961.000000	1834639.000000	1					elapsed_seconds=0.972986
nsds2_n20000wmin50000-133-s731218263c1046919.ukp	faithful	ok	1	0.265826	1334834.000000	1046908.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.281699 last_stop_reason=
nsds2_n20000wmin50000-133-s731218263c1046919.ukp	ukp5	ok	1	0.795671	1334834.000000	1046908.000000	1					elapsed_seconds=0.830257
nsds2_n20000wmin50000-134-s208479215c1650119.ukp	faithful	ok	1	0.155552	2122057.000000	1650104.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.163113 last_stop_reason=
nsds2_n20000wmin50000-134-s208479215c1650119.ukp	ukp5	ok	1	0.962277	2122057.000000	1650104.000000	1					elapsed_seconds=0.998969
nsds2_n20000wmin50000-135-s802259763c1938380.ukp	faithful	ok	1	0.018332	2506683.000000	1938380.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.034115 last_stop_reason=
nsds2_n20000wmin50000-135-s802259763c1938380.ukp	ukp5	ok	1	1.093410	2506683.000000	1938380.000000	1					elapsed_seconds=1.133552
nsds2_n20000wmin50000-136-s885510405c1564455.ukp	faithful	ok	1	0.037434	2006730.000000	1564454.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.045438 last_stop_reason=
nsds2_n20000wmin50000-136-s885510405c1564455.ukp	ukp5	ok	1	0.924758	2006730.000000	1564454.000000	1					elapsed_seconds=0.963841
nsds2_n20000wmin50000-137-s998577081c1500555.ukp	faithful	ok	1	0.093834	1916894.000000	1500554.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.100640 last_stop_reason=
nsds2_n20000wmin50000-137-s998577081c1500555.ukp	ukp5	ok	1	0.903381	1916894.000000	1500554.000000	1					elapsed_seconds=0.939643
nsds2_n20000wmin50000-138-s948885877c1796611.ukp	faithful	ok	1	0.064644	2291424.000000	1796524.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.071940 last_stop_reason=
nsds2_n20000wmin50000-138-s948885877c1796611.ukp	ukp5	ok	1	0.817211	2291424.000000	1796524.000000	1					elapsed_seconds=0.855739
nsds2_n20000wmin50000-139-s586663876c1257334.ukp	faithful	ok	1	0.037045	1604394.000000	1257325.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.051967 last_stop_reason=
nsds2_n20000wmin50000-139-s586663876c1257334.ukp	ukp5	ok	1	0.851726	1604394.000000	1257325.000000	1					elapsed_seconds=0.887676
nsds2_n20000wmin50000-13-s273864349c1640559.ukp	faithful	ok	1	0.066683	2121147.000000	1640550.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.081992 last_stop_reason=
nsds2_n20000wmin50000-13-s273864349c1640559.ukp	ukp5	ok	1	0.778130	2121147.000000	1640550.000000	1					elapsed_seconds=0.814921
nsds2_n20000wmin50000-140-s139860385c1033411.ukp	faithful	ok	1	0.195555	1327398.000000	1033411.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.211006 last_stop_reason=
nsds2_n20000wmin50000-140-s139860385c1033411.ukp	ukp5	ok	1	0.899141	1327398.000000	1033411.000000	1					elapsed_seconds=0.931773
nsds2_n20000wmin50000-141-s586185750c1932042.ukp	faithful	ok	1	0.225257	2474084.000000	1932042.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.240583 last_stop_reason=
nsds2_n20000wmin50000-141-s586185750c1932042.ukp	ukp5	ok	1	0.962357	2474084.000000	1932042.000000	1					elapsed_seconds=1.000643
nsds2_n20000wmin50000-142-s319663318c1882200.ukp	faithful	ok	1	0.068517	2430475.000000	1882186.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.084481 last_stop_reason=
nsds2_n20000wmin50000-142-s319663318c1882200.ukp	ukp5	ok	1	1.186830	2430475.000000	1882186.000000	1					elapsed_seconds=1.227652
nsds2_n20000wmin50000-143-s490853988c1794482.ukp	faithful	ok	1	0.028622	2308449.000000	1794458.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.044538 last_stop_reason=
nsds2_n20000wmin50000-143-s490853988c1794482.ukp	ukp5	ok	1	1.039900	2308449.000000	1794458.000000	1					elapsed_seconds=1.077681
nsds2_n20000wmin50000-144-s255129796c1997334.ukp	faithful	ok	1	0.088797	2573059.000000	1997269.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.104625 last_stop_reason=
nsds2_n20000wmin50000-144-s255129796c1997334.ukp	ukp5	ok	1	0.777403	2573059.000000	1997269.000000	1					elapsed_seconds=0.815213
nsds2_n20000wmin50000-145-s248156760c1718879.ukp	faithful	ok	1	0.014121	2219666.000000	1718816.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.021245 last_stop_reason=
nsds2_n20000wmin50000-145-s248156760c1718879.ukp	ukp5	ok	1	0.927257	2219666.000000	1718816.000000	1					elapsed_seconds=0.964195
nsds2_n20000wmin50000-146-s894606712c1722629.ukp	faithful	ok	1	0.046374	2207235.000000	1722615.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.062083 last_stop_reason=
nsds2_n20000wmin50000-146-s894606712c1722629.ukp	ukp5	ok	1	0.898318	2207235.000000	1722615.000000	1					elapsed_seconds=0.937699
nsds2_n20000wmin50000-147-s617392218c1422393.ukp	faithful	ok	1	0.207787	1816347.000000	1422363.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.214991 last_stop_reason=
nsds2_n20000wmin50000-147-s617392218c1422393.ukp	ukp5	ok	1	0.855896	1816347.000000	1422363.000000	1					elapsed_seconds=0.890154
nsds2_n20000wmin50000-148-s115731280c1686672.ukp	faithful	ok	1	0.105892	2164770.000000	1686633.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.121778 last_stop_reason=
nsds2_n20000wmin50000-148-s115731280c1686672.ukp	ukp5	ok	1	0.787453	2164770.000000	1686633.000000	1					elapsed_seconds=0.823291
nsds2_n20000wmin50000-149-s399496341c1053313.ukp	faithful	ok	1	0.205973	1338877.000000	1053307.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.221489 last_stop_reason=
nsds2_n20000wmin50000-149-s399496341c1053313.ukp	ukp5	ok	1	0.778926	1338877.000000	1053307.000000	1					elapsed_seconds=0.811815
nsds2_n20000wmin50000-14-s577520629c1757564.ukp	faithful	ok	1	0.050673	2271452.000000	1757551.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.066096 last_stop_reason=
nsds2_n20000wmin50000-14-s577520629c1757564.ukp	ukp5	ok	1	0.770296	2271452.000000	1757551.000000	1					elapsed_seconds=0.805103
nsds2_n20000wmin50000-150-s810086031c1546141.ukp	faithful	ok	1	0.095083	1997773.000000	1546075.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.110833 last_stop_reason=
nsds2_n20000wmin50000-150-s810086031c1546141.ukp	ukp5	ok	1	0.822332	1997773.000000	1546075.000000	1					elapsed_seconds=0.855469
nsds2_n20000wmin50000-151-s219535324c1935465.ukp	faithful	ok	1	0.399338	2495550.000000	1935419.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.415463 last_stop_reason=
nsds2_n20000wmin50000-151-s219535324c1935465.ukp	ukp5	ok	1	0.855222	2495550.000000	1935419.000000	1					elapsed_seconds=0.890984
nsds2_n20000wmin50000-152-s366491978c1077092.ukp	faithful	ok	1	0.235399	1376302.000000	1077078.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.243284 last_stop_reason=
nsds2_n20000wmin50000-152-s366491978c1077092.ukp	ukp5	ok	1	0.787857	1376302.000000	1077078.000000	1					elapsed_seconds=0.820671
nsds2_n20000wmin50000-153-s362367963c1211137.ukp	faithful	ok	1	0.154057	1550598.000000	1211119.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.169507 last_stop_reason=
nsds2_n20000wmin50000-153-s362367963c1211137.ukp	ukp5	ok	1	0.874487	1550598.000000	1211119.000000	1					elapsed_seconds=0.907092
nsds2_n20000wmin50000-154-s685047257c1595025.ukp	faithful	ok	1	0.078297	2051889.000000	1595003.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.093612 last_stop_reason=
nsds2_n20000wmin50000-154-s685047257c1595025.ukp	ukp5	ok	1	0.796155	2051889.000000	1595003.000000	1					elapsed_seconds=0.830966
nsds2_n20000wmin50000-155-s995770624c1634233.ukp	faithful	ok	1	0.073680	2072668.000000	1634231.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.093354 last_stop_reason=
nsds2_n20000wmin50000-155-s995770624c1634233.ukp	ukp5	ok	1	0.785973	2072668.000000	1634231.000000	1					elapsed_seconds=0.823292
nsds2_n20000wmin50000-156-s180237460c1637325.ukp	faithful	ok	1	0.011885	2114746.000000	1637286.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.026867 last_stop_reason=
nsds2_n20000wmin50000-156-s180237460c1637325.ukp	ukp5	ok	1	0.830902	2114746.000000	1637286.000000	1					elapsed_seconds=0.867439
nsds2_n20000wmin50000-157-s852514704c1815894.ukp	faithful	ok	1	0.042068	2330677.000000	1815852.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.057657 last_stop_reason=
nsds2_n20000wmin50000-157-s852514704c1815894.ukp	ukp5	ok	1	1.078800	2330677.000000	1815852.000000	1					elapsed_seconds=1.116959
nsds2_n20000wmin50000-158-s752268543c1404939.ukp	faithful	ok	1	0.119727	1797346.000000	1404939.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.135188 last_stop_reason=
nsds2_n20000wmin50000-158-s752268543c1404939.ukp	ukp5	ok	1	0.725314	1797346.000000	1404939.000000	1					elapsed_seconds=0.761877
nsds2_n20000wmin50000-159-s543190476c1453442.ukp	faithful	ok	1	0.095927	1873758.000000	1453442.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.103407 last_stop_reason=
nsds2_n20000wmin50000-159-s543190476c1453442.ukp	ukp5	ok	1	0.929390	1873758.000000	1453442.000000	1					elapsed_seconds=0.964060
nsds2_n20000wmin50000-15-s161344243c1048427.ukp	faithful	ok	1	0.258196	1348790.000000	1048390.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.273830 last_stop_reason=
nsds2_n20000wmin50000-15-s161344243c1048427.ukp	ukp5	ok	1	0.757033	1348790.000000	1048390.000000	1					elapsed_seconds=0.789076
nsds2_n20000wmin50000-160-s582600153c1464842.ukp	faithful	ok	1	0.263194	1884251.000000	1464831.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.270440 last_stop_reason=
nsds2_n20000wmin50000-160-s582600153c1464842.ukp	ukp5	ok	1	0.903969	1884251.000000	1464831.000000	1					elapsed_seconds=0.942855
nsds2_n20000wmin50000-161-s311293941c1052140.ukp	faithful	ok	1	0.225870	1347313.000000	1052132.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.241161 last_stop_reason=
nsds2_n20000wmin50000-161-s311293941c1052140.ukp	ukp5	ok	1	0.874549	1347313.000000	1052132.000000	1					elapsed_seconds=0.909595
nsds2_n20000wmin50000-162-s666650214c1698897.ukp	faithful	ok	1	0.038967	2166492.000000	1698872.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.055131 last_stop_reason=
nsds2_n20000wmin50000-162-s666650214c1698897.ukp	ukp5	ok	1	0.937693	2166492.000000	1698872.000000	1					elapsed_seconds=0.975082
nsds2_n20000wmin50000-163-s955524903c1557446.ukp	faithful	ok	1	0.218309	2008052.000000	1557388.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.226125 last_stop_reason=
nsds2_n20000wmin50000-163-s955524903c1557446.ukp	ukp5	ok	1	0.989202	2008052.000000	1557388.000000	1					elapsed_seconds=1.027791
nsds2_n20000wmin50000-164-s90959982c1094083.ukp	faithful	ok	1	0.162996	1404924.000000	1094077.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.178909 last_stop_reason=
nsds2_n20000wmin50000-164-s90959982c1094083.ukp	ukp5	ok	1	0.743134	1404924.000000	1094077.000000	1					elapsed_seconds=0.774299
nsds2_n20000wmin50000-165-s568312405c1927590.ukp	faithful	ok	1	0.011722	2482364.000000	1927539.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.026686 last_stop_reason=
nsds2_n20000wmin50000-165-s568312405c1927590.ukp	ukp5	ok	1	0.957024	2482364.000000	1927539.000000	1					elapsed_seconds=0.993710
nsds2_n20000wmin50000-166-s661392405c1116962.ukp	faithful	ok	1	0.179357	1434410.000000	1116957.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.195265 last_stop_reason=
nsds2_n20000wmin50000-166-s661392405c1116962.ukp	ukp5	ok	1	0.869580	1434410.000000	1116957.000000	1					elapsed_seconds=0.904348
nsds2_n20000wmin50000-167-s559438974c1505399.ukp	faithful	ok	1	0.191820	1926216.000000	1505270.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.268583 last_stop_reason=
nsds2_n20000wmin50000-167-s559438974c1505399.ukp	ukp5	ok	1	0.928350	1926216.000000	1505270.000000	1					elapsed_seconds=0.963271
nsds2_n20000wmin50000-168-s343653884c1601272.ukp	faithful	ok	1	0.088300	2058667.000000	1601243.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.103953 last_stop_reason=
nsds2_n20000wmin50000-168-s343653884c1601272.ukp	ukp5	ok	1	0.819158	2058667.000000	1601243.000000	1					elapsed_seconds=0.854828
nsds2_n20000wmin50000-169-s179141282c1295615.ukp	faithful	ok	1	0.204028	1661046.000000	1295554.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.219832 last_stop_reason=
nsds2_n20000wmin50000-169-s179141282c1295615.ukp	ukp5	ok	1	0.780824	1661046.000000	1295554.000000	1					elapsed_seconds=0.814284
nsds2_n20000wmin50000-16-s908468142c1790699.ukp	faithful	ok	1	0.033397	2310835.000000	1790624.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.045074 last_stop_reason=
nsds2_n20000wmin50000-16-s908468142c1790699.ukp	ukp5	ok	1	0.856723	2310835.000000	1790624.000000	1					elapsed_seconds=0.895193
nsds2_n20000wmin50000-170-s342094980c1124357.ukp	faithful	ok	1	0.179521	1434974.000000	1124237.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.194975 last_stop_reason=
nsds2_n20000wmin50000-170-s342094980c1124357.ukp	ukp5	ok	1	0.803133	1434974.000000	1124237.000000	1					elapsed_seconds=0.844410
nsds2_n20000wmin50000-171-s945974533c1241558.ukp	faithful	ok	1	0.461891	1584464.000000	1241546.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.474721 last_stop_reason=
nsds2_n20000wmin50000-171-s945974533c1241558.ukp	ukp5	ok	1	0.838688	1584464.000000	1241546.000000	1					elapsed_seconds=0.876213
nsds2_n20000wmin50000-172-s323499100c1558521.ukp	faithful	ok	1	0.120613	1993453.000000	1558487.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.139108 last_stop_reason=
nsds2_n20000wmin50000-172-s323499100c1558521.ukp	ukp5	ok	1	0.763038	1993453.000000	1558487.000000	1					elapsed_seconds=0.796045
nsds2_n20000wmin50000-173-s917541816c1507409.ukp	faithful	ok	1	0.098747	1931875.000000	1507389.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.114196 last_stop_reason=
nsds2_n20000wmin50000-173-s917541816c1507409.ukp	ukp5	ok	1	0.813927	1931875.000000	1507389.000000	1					elapsed_seconds=0.848301
nsds2_n20000wmin50000-174-s359051238c1348798.ukp	faithful	ok	1	0.095852	1728705.000000	1348795.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.111343 last_stop_reason=
nsds2_n20000wmin50000-174-s359051238c1348798.ukp	ukp5	ok	1	0.861297	1728705.000000	1348795.000000	1					elapsed_seconds=0.894692
nsds2_n20000wmin50000-175-s957468776c1932529.ukp	faithful	ok	1	0.417837	2494791.000000	1932494.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.425747 last_stop_reason=
nsds2_n20000wmin50000-175-s957468776c1932529.ukp	ukp5	ok	1	0.946378	2494791.000000	1932494.000000	1					elapsed_seconds=0.984481
nsds2_n20000wmin50000-176-s100860099c1025550.ukp	faithful	ok	1	0.056663	1309605.000000	1018671.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.063763 last_stop_reason=
nsds2_n20000wmin50000-176-s100860099c1025550.ukp	ukp5	ok	1	0.807066	1309605.000000	1018671.000000	1					elapsed_seconds=0.837860
nsds2_n20000wmin50000-177-s301097953c1221119.ukp	faithful	ok	1	0.230026	1565364.000000	1221118.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.245458 last_stop_reason=
nsds2_n20000wmin50000-177-s301097953c1221119.ukp	ukp5	ok	1	0.851810	1565364.000000	1221118.000000	1					elapsed_seconds=0.884187
nsds2_n20000wmin50000-178-s397831828c1338008.ukp	faithful	ok	1	0.181088	1714243.000000	1337994.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.196861 last_stop_reason=
nsds2_n20000wmin50000-178-s397831828c1338008.ukp	ukp5	ok	1	0.891263	1714243.000000	1337994.000000	1					elapsed_seconds=0.927928
nsds2_n20000wmin50000-179-s916911562c1456112.ukp	faithful	ok	1	0.160099	1860591.000000	1456105.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.175681 last_stop_reason=
nsds2_n20000wmin50000-179-s916911562c1456112.ukp	ukp5	ok	1	0.782042	1860591.000000	1456105.000000	1					elapsed_seconds=0.817628
nsds2_n20000wmin50000-17-s414892754c1072316.ukp	faithful	ok	1	0.071814	1375139.000000	1072312.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.079573 last_stop_reason=
