# EDUK2 solver execution report
# generated_at: 2026-08-24T21:13:28-03:00
# primary_time: internal_seconds (average over successful runs)
instance	algorithm	status	runs	internal_seconds	profit	weight	optimal	verified	states_scanned	points_generated	bb_nodes	details
ss2_wmin100000wmax1000000n50000-9-s126456688c7779740.ukp	ukp5	ok	1	0.045387	7779740.000000	7779740.000000	1					elapsed_seconds=0.110717
ss2_wmin100000wmax500000n100000-0-s827183242c6445610.ukp	faithful	ok	1	0.028824	6445610.000000	6445610.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.054110 last_stop_reason=
ss2_wmin100000wmax500000n100000-0-s827183242c6445610.ukp	ukp5	ok	1	0.503842	6445610.000000	6445610.000000	1					elapsed_seconds=0.607106
ss2_wmin100000wmax500000n100000-1-s843367405c7453273.ukp	faithful	ok	1	0.833107	7453273.000000	7453273.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.854881 last_stop_reason=
ss2_wmin100000wmax500000n100000-1-s843367405c7453273.ukp	ukp5	ok	1	0.442279	7453273.000000	7453273.000000	1					elapsed_seconds=0.547079
ss2_wmin100000wmax500000n100000-2-s528806317c5026805.ukp	faithful	ok	1	0.027716	5026805.000000	5026805.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.048758 last_stop_reason=
ss2_wmin100000wmax500000n100000-2-s528806317c5026805.ukp	ukp5	ok	1	0.450042	5026805.000000	5026805.000000	1					elapsed_seconds=0.547247
ss2_wmin100000wmax500000n100000-3-s780179313c5957947.ukp	faithful	ok	1	0.026011	5957947.000000	5957947.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.043993 last_stop_reason=
ss2_wmin100000wmax500000n100000-3-s780179313c5957947.ukp	ukp5	ok	1	0.437426	5957947.000000	5957947.000000	1					elapsed_seconds=0.536148
ss2_wmin100000wmax500000n100000-4-s721215008c5392939.ukp	faithful	ok	1	0.026396	5392939.000000	5392939.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.038007 last_stop_reason=
ss2_wmin100000wmax500000n100000-4-s721215008c5392939.ukp	ukp5	ok	1	0.464610	5392939.000000	5392939.000000	1					elapsed_seconds=0.561608
ss2_wmin100000wmax500000n100000-5-s110877071c6028911.ukp	faithful	ok	1	0.029417	6028911.000000	6028911.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.050815 last_stop_reason=
ss2_wmin100000wmax500000n100000-5-s110877071c6028911.ukp	ukp5	ok	1	0.446186	6028911.000000	6028911.000000	1					elapsed_seconds=0.543489
ss2_wmin100000wmax500000n100000-6-s227708629c6134021.ukp	faithful	ok	1	0.681712	6134021.000000	6134021.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.704251 last_stop_reason=
ss2_wmin100000wmax500000n100000-6-s227708629c6134021.ukp	ukp5	ok	1	0.444155	6134021.000000	6134021.000000	1					elapsed_seconds=0.543700
ss2_wmin100000wmax500000n100000-7-s177710744c8178471.ukp	faithful	ok	1	0.027099	8178471.000000	8178471.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.045204 last_stop_reason=
ss2_wmin100000wmax500000n100000-7-s177710744c8178471.ukp	ukp5	ok	1	0.566129	8178471.000000	8178471.000000	1					elapsed_seconds=0.678386
ss2_wmin100000wmax500000n100000-8-s991580855c6717334.ukp	faithful	ok	1	0.032503	6717334.000000	6717334.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.052969 last_stop_reason=
ss2_wmin100000wmax500000n100000-8-s991580855c6717334.ukp	ukp5	ok	1	0.581634	6717334.000000	6717334.000000	1					elapsed_seconds=0.706451
ss2_wmin100000wmax500000n100000-9-s126456688c5482205.ukp	faithful	ok	1	0.932112	5482205.000000	5482205.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.957180 last_stop_reason=
ss2_wmin100000wmax500000n100000-9-s126456688c5482205.ukp	ukp5	ok	1	0.588594	5482205.000000	5482205.000000	1					elapsed_seconds=0.713811
ss2_wmin100000wmax500000n10000-0-s827183242c6386298.ukp	faithful	ok	1	0.031211	6386298.000000	6386298.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.045849 last_stop_reason=
ss2_wmin100000wmax500000n10000-0-s827183242c6386298.ukp	ukp5	ok	1	0.019798	6386298.000000	6386298.000000	1					elapsed_seconds=0.053224
ss2_wmin100000wmax500000n10000-1-s843367405c9396463.ukp	faithful	ok	1	0.022589	9396463.000000	9396463.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.028546 last_stop_reason=
ss2_wmin100000wmax500000n10000-1-s843367405c9396463.ukp	ukp5	ok	1	0.020537	9396463.000000	9396463.000000	1					elapsed_seconds=0.062125
ss2_wmin100000wmax500000n10000-2-s528806317c6664243.ukp	faithful	ok	1	0.025277	6664243.000000	6664243.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.039628 last_stop_reason=
ss2_wmin100000wmax500000n10000-2-s528806317c6664243.ukp	ukp5	ok	1	0.021017	6664243.000000	6664243.000000	1					elapsed_seconds=0.055382
ss2_wmin100000wmax500000n10000-3-s780179313c8698706.ukp	faithful	ok	1	0.020660	8698706.000000	8698706.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.026516 last_stop_reason=
ss2_wmin100000wmax500000n10000-3-s780179313c8698706.ukp	ukp5	ok	1	0.019973	8698706.000000	8698706.000000	1					elapsed_seconds=0.059116
ss2_wmin100000wmax500000n10000-4-s721215008c7695402.ukp	faithful	ok	1	0.002922	7695402.000000	7695402.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.008365 last_stop_reason=
ss2_wmin100000wmax500000n10000-4-s721215008c7695402.ukp	ukp5	ok	1	0.019669	7695402.000000	7695402.000000	1					elapsed_seconds=0.056381
ss2_wmin100000wmax500000n10000-5-s110877071c5607406.ukp	faithful	ok	1	0.019390	5607406.000000	5607406.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.033429 last_stop_reason=
ss2_wmin100000wmax500000n10000-5-s110877071c5607406.ukp	ukp5	ok	1	0.019835	5607406.000000	5607406.000000	1					elapsed_seconds=0.050475
ss2_wmin100000wmax500000n10000-6-s227708629c6166782.ukp	faithful	ok	1	0.021349	6166782.000000	6166782.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.026793 last_stop_reason=
ss2_wmin100000wmax500000n10000-6-s227708629c6166782.ukp	ukp5	ok	1	0.021351	6166782.000000	6166782.000000	1					elapsed_seconds=0.055996
ss2_wmin100000wmax500000n10000-7-s177710744c7866734.ukp	faithful	ok	1	0.025927	7866734.000000	7866734.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.032310 last_stop_reason=
ss2_wmin100000wmax500000n10000-7-s177710744c7866734.ukp	ukp5	ok	1	0.022698	7866734.000000	7866734.000000	1					elapsed_seconds=0.063144
ss2_wmin100000wmax500000n10000-8-s991580855c6827358.ukp	faithful	ok	1	0.031599	6827358.000000	6827358.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.037766 last_stop_reason=
ss2_wmin100000wmax500000n10000-8-s991580855c6827358.ukp	ukp5	ok	1	0.021773	6827358.000000	6827358.000000	1					elapsed_seconds=0.059524
ss2_wmin100000wmax500000n10000-9-s126456688c7699000.ukp	faithful	ok	1	0.023314	7699000.000000	7699000.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.029253 last_stop_reason=
ss2_wmin100000wmax500000n10000-9-s126456688c7699000.ukp	ukp5	ok	1	0.022264	7699000.000000	7699000.000000	1					elapsed_seconds=0.063070
ss2_wmin100000wmax500000n20000-0-s827183242c7127247.ukp	faithful	ok	1	0.055018	7127247.000000	7127247.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.062354 last_stop_reason=
ss2_wmin100000wmax500000n20000-0-s827183242c7127247.ukp	ukp5	ok	1	0.044000	7127247.000000	7127247.000000	1					elapsed_seconds=0.095184
ss2_wmin100000wmax500000n20000-1-s843367405c6535045.ukp	faithful	ok	1	0.060416	6535045.000000	6535045.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.076441 last_stop_reason=
ss2_wmin100000wmax500000n20000-1-s843367405c6535045.ukp	ukp5	ok	1	0.040738	6535045.000000	6535045.000000	1					elapsed_seconds=0.085807
ss2_wmin100000wmax500000n20000-2-s528806317c9883612.ukp	faithful	ok	1	0.060845	9883612.000000	9883612.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.068281 last_stop_reason=
ss2_wmin100000wmax500000n20000-2-s528806317c9883612.ukp	ukp5	ok	1	0.042567	9883612.000000	9883612.000000	1					elapsed_seconds=0.097755
ss2_wmin100000wmax500000n20000-3-s780179313c8289057.ukp	faithful	ok	1	0.007171	8289057.000000	8289057.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.014567 last_stop_reason=
ss2_wmin100000wmax500000n20000-3-s780179313c8289057.ukp	ukp5	ok	1	0.044378	8289057.000000	8289057.000000	1					elapsed_seconds=0.097375
ss2_wmin100000wmax500000n20000-4-s721215008c8974925.ukp	faithful	ok	1	0.065638	8974925.000000	8974925.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.073432 last_stop_reason=
ss2_wmin100000wmax500000n20000-4-s721215008c8974925.ukp	ukp5	ok	1	0.045279	8974925.000000	8974925.000000	1					elapsed_seconds=0.099318
ss2_wmin100000wmax500000n20000-5-s110877071c6724224.ukp	faithful	ok	1	0.056698	6724224.000000	6724224.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.070100 last_stop_reason=
ss2_wmin100000wmax500000n20000-5-s110877071c6724224.ukp	ukp5	ok	1	0.046107	6724224.000000	6724224.000000	1					elapsed_seconds=0.094244
ss2_wmin100000wmax500000n20000-6-s227708629c5589947.ukp	faithful	ok	1	0.061098	5589947.000000	5589947.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.068730 last_stop_reason=
ss2_wmin100000wmax500000n20000-6-s227708629c5589947.ukp	ukp5	ok	1	0.045216	5589947.000000	5589947.000000	1					elapsed_seconds=0.092862
ss2_wmin100000wmax500000n20000-7-s177710744c6507449.ukp	faithful	ok	1	0.061465	6507449.000000	6507449.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.068825 last_stop_reason=
ss2_wmin100000wmax500000n20000-7-s177710744c6507449.ukp	ukp5	ok	1	0.044519	6507449.000000	6507449.000000	1					elapsed_seconds=0.092405
ss2_wmin100000wmax500000n20000-8-s991580855c6901358.ukp	faithful	ok	1	0.059345	6901358.000000	6901358.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.066755 last_stop_reason=
ss2_wmin100000wmax500000n20000-8-s991580855c6901358.ukp	ukp5	ok	1	0.045908	6901358.000000	6901358.000000	1					elapsed_seconds=0.096424
ss2_wmin100000wmax500000n20000-9-s126456688c9711964.ukp	faithful	ok	1	0.058179	9711964.000000	9711964.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.066792 last_stop_reason=
ss2_wmin100000wmax500000n20000-9-s126456688c9711964.ukp	ukp5	ok	1	0.042747	9711964.000000	9711964.000000	1					elapsed_seconds=0.097906
ss2_wmin100000wmax500000n50000-0-s827183242c9460010.ukp	faithful	ok	1	0.281693	9460010.000000	9460010.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.299063 last_stop_reason=
ss2_wmin100000wmax500000n50000-0-s827183242c9460010.ukp	ukp5	ok	1	0.163135	9460010.000000	9460010.000000	1					elapsed_seconds=0.244845
ss2_wmin100000wmax500000n50000-1-s843367405c9114174.ukp	faithful	ok	1	0.411433	9114174.000000	9114174.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.422286 last_stop_reason=
ss2_wmin100000wmax500000n50000-1-s843367405c9114174.ukp	ukp5	ok	1	0.234191	9114174.000000	9114174.000000	1					elapsed_seconds=0.341322
