# EDUK2 solver execution report
# generated_at: 2026-08-24T17:43:34-03:00
# primary_time: internal_seconds (average over successful runs)
instance	algorithm	status	runs	internal_seconds	profit	weight	optimal	verified	states_scanned	points_generated	bb_nodes	details
hi_n10000-455-s984814964c15234430.ukp	faithful	ok	1	0.044268	2972870970.000000	15234417.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.049772 last_stop_reason=
hi_n10000-455-s984814964c15234430.ukp	ukp5	ok	1	0.400341	2972870970.000000	15234417.000000	1					elapsed_seconds=0.520077
hi_n10000-456-s291807947c16445217.ukp	faithful	ok	1	0.094079	1715162004.000000	16445193.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.100158 last_stop_reason=
hi_n10000-456-s291807947c16445217.ukp	ukp5	ok	1	0.313981	1715162004.000000	16445193.000000	1					elapsed_seconds=0.422636
hi_n10000-457-s896083696c70210825.ukp	faithful	ok	1	0.440271	10014975989.000000	70210823.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.446958 last_stop_reason=
hi_n10000-457-s896083696c70210825.ukp	ukp5	ok	1	0.716025	10014975989.000000	70210823.000000	1					elapsed_seconds=1.078945
hi_n10000-458-s100358347c30407503.ukp	faithful	ok	1	0.130904	3519555688.000000	30407423.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.136447 last_stop_reason=
hi_n10000-458-s100358347c30407503.ukp	ukp5	ok	1	0.346402	3519555688.000000	30407423.000000	1					elapsed_seconds=0.501088
hi_n10000-459-s591626342c80295612.ukp	faithful	ok	1	0.236506	12994167631.000000	80295606.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.241687 last_stop_reason=
hi_n10000-459-s591626342c80295612.ukp	ukp5	ok	1	0.782937	12994167631.000000	80295606.000000	1					elapsed_seconds=1.183688
hi_n10000-45-s19378828c34021658.ukp	faithful	ok	1	0.085220	5760197507.000000	34021654.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.090628 last_stop_reason=
hi_n10000-45-s19378828c34021658.ukp	ukp5	ok	1	0.406120	5760197507.000000	34021654.000000	1					elapsed_seconds=0.596033
hi_n10000-460-s251685855c83177864.ukp	faithful	ok	1	0.230609	14896289037.000000	83177849.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.236265 last_stop_reason=
hi_n10000-460-s251685855c83177864.ukp	ukp5	ok	1	0.862367	14896289037.000000	83177849.000000	1					elapsed_seconds=1.285430
hi_n10000-461-s386597034c53185047.ukp	faithful	ok	1	0.156260	7179307896.000000	53185046.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.161795 last_stop_reason=
hi_n10000-461-s386597034c53185047.ukp	ukp5	ok	1	0.561585	7179307896.000000	53185046.000000	1					elapsed_seconds=0.848249
hi_n10000-462-s10096367c86160398.ukp	faithful	ok	1	0.227884	16393957582.000000	86160397.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.233542 last_stop_reason=
hi_n10000-462-s10096367c86160398.ukp	ukp5	ok	1	0.875585	16393957582.000000	86160397.000000	1					elapsed_seconds=1.323472
hi_n10000-463-s578849134c76482734.ukp	faithful	ok	1	0.052339	9301842232.000000	76482732.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.057737 last_stop_reason=
hi_n10000-463-s578849134c76482734.ukp	ukp5	ok	1	0.759791	9301842232.000000	76482732.000000	1					elapsed_seconds=1.250228
hi_n10000-464-s504944976c45009088.ukp	faithful	ok	1	0.185810	6153099118.000000	45009081.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.191917 last_stop_reason=
hi_n10000-464-s504944976c45009088.ukp	ukp5	ok	1	0.543210	6153099118.000000	45009081.000000	1					elapsed_seconds=0.810460
hi_n10000-465-s346438026c45397408.ukp	faithful	ok	1	0.021600	7978677210.000000	45397305.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.027416 last_stop_reason=
hi_n10000-465-s346438026c45397408.ukp	ukp5	ok	1	0.564483	7978677210.000000	45397305.000000	1					elapsed_seconds=0.827089
hi_n10000-466-s494524491c1067363.ukp	faithful	ok	1	0.010726	149101060.000000	1067307.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.016096 last_stop_reason=
hi_n10000-466-s494524491c1067363.ukp	ukp5	ok	1	0.123963	149101060.000000	1067307.000000	1					elapsed_seconds=0.145284
hi_n10000-467-s647172791c38396871.ukp	faithful	ok	1	0.126185	7239595378.000000	38396814.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.131929 last_stop_reason=
hi_n10000-467-s647172791c38396871.ukp	ukp5	ok	1	0.450799	7239595378.000000	38396814.000000	1					elapsed_seconds=0.672856
hi_n10000-468-s683894430c53511820.ukp	faithful	ok	1	0.065260	6806932740.000000	53511619.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.070811 last_stop_reason=
hi_n10000-468-s683894430c53511820.ukp	ukp5	ok	1	0.599777	6806932740.000000	53511619.000000	1					elapsed_seconds=0.876589
hi_n10000-469-s160863513c71873681.ukp	faithful	ok	1	0.417629	13993646053.000000	71873601.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.423941 last_stop_reason=
hi_n10000-469-s160863513c71873681.ukp	ukp5	ok	1	0.507737	13993646053.000000	71873601.000000	1					elapsed_seconds=0.808752
hi_n10000-46-s956143877c64789316.ukp	faithful	ok	1	0.197767	11427405833.000000	64789209.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.203363 last_stop_reason=
hi_n10000-46-s956143877c64789316.ukp	ukp5	ok	1	0.332943	11427405833.000000	64789209.000000	1					elapsed_seconds=0.577509
hi_n10000-470-s217303292c92466068.ukp	faithful	ok	1	0.098255	12914335548.000000	92466067.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.103512 last_stop_reason=
hi_n10000-470-s217303292c92466068.ukp	ukp5	ok	1	0.339540	12914335548.000000	92466067.000000	1					elapsed_seconds=0.654844
hi_n10000-471-s350731266c1537919.ukp	faithful	ok	1	0.057258	266584271.000000	1537880.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.062183 last_stop_reason=
hi_n10000-471-s350731266c1537919.ukp	ukp5	ok	1	0.130643	266584271.000000	1537880.000000	1					elapsed_seconds=0.153964
hi_n10000-472-s359051883c12026819.ukp	faithful	ok	1	0.030528	1564859834.000000	12026817.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.036363 last_stop_reason=
hi_n10000-472-s359051883c12026819.ukp	ukp5	ok	1	0.241055	1564859834.000000	12026817.000000	1					elapsed_seconds=0.322896
hi_n10000-473-s368525918c17059545.ukp	faithful	ok	1	0.028582	3103061855.000000	17059530.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.034233 last_stop_reason=
hi_n10000-473-s368525918c17059545.ukp	ukp5	ok	1	0.204007	3103061855.000000	17059530.000000	1					elapsed_seconds=0.295644
hi_n10000-474-s971450924c78918657.ukp	faithful	ok	1	0.343615	12052302529.000000	78918617.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.350160 last_stop_reason=
hi_n10000-474-s971450924c78918657.ukp	ukp5	ok	1	0.505609	12052302529.000000	78918617.000000	1					elapsed_seconds=0.831782
hi_n10000-475-s686216765c31401664.ukp	faithful	ok	1	0.145370	5830554669.000000	31401656.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.150640 last_stop_reason=
hi_n10000-475-s686216765c31401664.ukp	ukp5	ok	1	0.464295	5830554669.000000	31401656.000000	1					elapsed_seconds=0.656408
hi_n10000-476-s473841069c59750218.ukp	faithful	ok	1	0.288530	11138668369.000000	59750064.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.294122 last_stop_reason=
hi_n10000-476-s473841069c59750218.ukp	ukp5	ok	1	0.720110	11138668369.000000	59750064.000000	1					elapsed_seconds=1.051457
hi_n10000-477-s213205243c36794569.ukp	faithful	ok	1	0.123644	7084986073.000000	36794564.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.128730 last_stop_reason=
hi_n10000-477-s213205243c36794569.ukp	ukp5	ok	1	0.223267	7084986073.000000	36794564.000000	1					elapsed_seconds=0.370198
hi_n10000-478-s955986354c26682848.ukp	faithful	ok	1	0.159558	3964384442.000000	26682791.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.165059 last_stop_reason=
hi_n10000-478-s955986354c26682848.ukp	ukp5	ok	1	0.339861	3964384442.000000	26682791.000000	1					elapsed_seconds=0.501604
hi_n10000-479-s832284478c38988509.ukp	faithful	ok	1	0.088319	5696785402.000000	38988403.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.093746 last_stop_reason=
hi_n10000-479-s832284478c38988509.ukp	ukp5	ok	1	0.378307	5696785402.000000	38988403.000000	1					elapsed_seconds=0.573128
hi_n10000-47-s442730424c11037950.ukp	faithful	ok	1	0.032267	2072033784.000000	11037948.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.038352 last_stop_reason=
hi_n10000-47-s442730424c11037950.ukp	ukp5	ok	1	0.247487	2072033784.000000	11037948.000000	1					elapsed_seconds=0.327577
hi_n10000-480-s818213356c87387586.ukp	faithful	ok	1	0.300042	10023681058.000000	87387568.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.306426 last_stop_reason=
hi_n10000-480-s818213356c87387586.ukp	ukp5	ok	1	0.869816	10023681058.000000	87387568.000000	1					elapsed_seconds=1.358646
hi_n10000-481-s321777396c67790333.ukp	faithful	ok	1	0.387349	10089343375.000000	67790205.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.393282 last_stop_reason=
hi_n10000-481-s321777396c67790333.ukp	ukp5	ok	1	0.737733	10089343375.000000	67790205.000000	1					elapsed_seconds=1.104171
hi_n10000-482-s544590797c52044968.ukp	faithful	ok	1	0.321262	8895403221.000000	52044966.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.327585 last_stop_reason=
hi_n10000-482-s544590797c52044968.ukp	ukp5	ok	1	0.620654	8895403221.000000	52044966.000000	1					elapsed_seconds=0.927372
hi_n10000-483-s788052237c68063458.ukp	faithful	ok	1	0.239536	6817930683.000000	68063420.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.245009 last_stop_reason=
hi_n10000-483-s788052237c68063458.ukp	ukp5	ok	1	0.727865	6817930683.000000	68063420.000000	1					elapsed_seconds=1.089313
hi_n10000-484-s162391755c96441889.ukp	faithful	ok	1	0.168099	9712079524.000000	96441887.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.173660 last_stop_reason=
hi_n10000-484-s162391755c96441889.ukp	ukp5	ok	1	0.914750	9712079524.000000	96441887.000000	1					elapsed_seconds=1.393568
hi_n10000-485-s939900702c56033282.ukp	faithful	ok	1	0.279806	11048106072.000000	56033215.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.285318 last_stop_reason=
hi_n10000-485-s939900702c56033282.ukp	ukp5	ok	1	0.599337	11048106072.000000	56033215.000000	1					elapsed_seconds=0.891975
hi_n10000-486-s133188677c63766493.ukp	faithful	ok	1	0.168838	8566230412.000000	63766424.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.174685 last_stop_reason=
hi_n10000-486-s133188677c63766493.ukp	ukp5	ok	1	0.667855	8566230412.000000	63766424.000000	1					elapsed_seconds=0.985221
hi_n10000-487-s184991892c82948557.ukp	faithful	ok	1	0.271505	10146182810.000000	82948536.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.277023 last_stop_reason=
hi_n10000-487-s184991892c82948557.ukp	ukp5	ok	1	0.829478	10146182810.000000	82948536.000000	1					elapsed_seconds=1.244082
hi_n10000-488-s729971223c70782042.ukp	faithful	ok	1	0.212005	12281234193.000000	70782025.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.217076 last_stop_reason=
hi_n10000-488-s729971223c70782042.ukp	ukp5	ok	1	0.299031	12281234193.000000	70782025.000000	1					elapsed_seconds=0.551830
hi_n10000-489-s536731580c93842309.ukp	faithful	ok	1	0.127104	18290756393.000000	93842264.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.132106 last_stop_reason=
hi_n10000-489-s536731580c93842309.ukp	ukp5	ok	1	0.397500	18290756393.000000	93842264.000000	1					elapsed_seconds=0.750060
hi_n10000-48-s888315654c85762730.ukp	faithful	ok	1	0.230785	15982543477.000000	85762683.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.237144 last_stop_reason=
hi_n10000-48-s888315654c85762730.ukp	ukp5	ok	1	0.862677	15982543477.000000	85762683.000000	1					elapsed_seconds=1.294785
hi_n10000-490-s229998815c67014713.ukp	faithful	ok	1	0.260575	12602192136.000000	67014661.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.266818 last_stop_reason=
hi_n10000-490-s229998815c67014713.ukp	ukp5	ok	1	0.691742	12602192136.000000	67014661.000000	1					elapsed_seconds=1.031986
hi_n10000-491-s993158591c16697385.ukp	faithful	ok	1	0.113367	2445127349.000000	16697363.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.118921 last_stop_reason=
hi_n10000-491-s993158591c16697385.ukp	ukp5	ok	1	0.257919	2445127349.000000	16697363.000000	1					elapsed_seconds=0.366304
hi_n10000-492-s733097480c8077600.ukp	faithful	ok	1	0.013269	1314648856.000000	8077477.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.018405 last_stop_reason=
hi_n10000-492-s733097480c8077600.ukp	ukp5	ok	1	0.206759	1314648856.000000	8077477.000000	1					elapsed_seconds=0.264315
hi_n10000-493-s704476488c27999417.ukp	faithful	ok	1	0.085838	2956137732.000000	27999383.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.091481 last_stop_reason=
hi_n10000-493-s704476488c27999417.ukp	ukp5	ok	1	0.431838	2956137732.000000	27999383.000000	1					elapsed_seconds=0.595920
hi_n10000-494-s629839208c31012781.ukp	faithful	ok	1	0.129761	5195314113.000000	31012771.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.135208 last_stop_reason=
hi_n10000-494-s629839208c31012781.ukp	ukp5	ok	1	0.387897	5195314113.000000	31012771.000000	1					elapsed_seconds=0.581596
hi_n10000-495-s159240154c84240510.ukp	faithful	ok	1	0.154287	16080089157.000000	84240500.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.160150 last_stop_reason=
hi_n10000-495-s159240154c84240510.ukp	ukp5	ok	1	0.665128	16080089157.000000	84240500.000000	1					elapsed_seconds=1.036028
hi_n10000-496-s380744672c93061083.ukp	faithful	ok	1	0.334549	12095775248.000000	93061049.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.341288 last_stop_reason=
hi_n10000-496-s380744672c93061083.ukp	ukp5	ok	1	0.874921	12095775248.000000	93061049.000000	1					elapsed_seconds=1.333356
hi_n10000-497-s825468163c46901795.ukp	faithful	ok	1	0.237876	6151281775.000000	46901784.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.243840 last_stop_reason=
hi_n10000-497-s825468163c46901795.ukp	ukp5	ok	1	0.520572	6151281775.000000	46901784.000000	1					elapsed_seconds=0.766384
hi_n10000-498-s909110308c98031202.ukp	faithful	ok	1	0.460479	17546784490.000000	98031169.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.467208 last_stop_reason=
hi_n10000-498-s909110308c98031202.ukp	ukp5	ok	1	0.932829	17546784490.000000	98031169.000000	1					elapsed_seconds=1.425382
hi_n10000-499-s861354474c63183139.ukp	faithful	ok	1	0.150117	7140912479.000000	63183130.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.156443 last_stop_reason=
hi_n10000-499-s861354474c63183139.ukp	ukp5	ok	1	0.708198	7140912479.000000	63183130.000000	1					elapsed_seconds=1.032548
hi_n10000-49-s147981886c59878474.ukp	faithful	ok	1	0.192902	5910645638.000000	59878442.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.199018 last_stop_reason=
hi_n10000-49-s147981886c59878474.ukp	ukp5	ok	1	0.627243	5910645638.000000	59878442.000000	1					elapsed_seconds=0.972368
hi_n10000-4-s182130978c48752651.ukp	faithful	ok	1	0.267990	6801153387.000000	48752582.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.274137 last_stop_reason=
hi_n10000-4-s182130978c48752651.ukp	ukp5	ok	1	0.407559	6801153387.000000	48752582.000000	1					elapsed_seconds=0.654915
hi_n10000-50-s814994716c21065435.ukp	faithful	ok	1	0.064887	2041995900.000000	21065434.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.071072 last_stop_reason=
hi_n10000-50-s814994716c21065435.ukp	ukp5	ok	1	0.418922	2041995900.000000	21065434.000000	1					elapsed_seconds=0.578693
hi_n10000-51-s857022904c80721916.ukp	faithful	ok	1	0.264346	10108854171.000000	80721839.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.270897 last_stop_reason=
hi_n10000-51-s857022904c80721916.ukp	ukp5	ok	1	0.850353	10108854171.000000	80721839.000000	1					elapsed_seconds=1.317944
hi_n10000-52-s183617890c7539408.ukp	faithful	ok	1	0.126889	1236139657.000000	7539362.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.133157 last_stop_reason=
hi_n10000-52-s183617890c7539408.ukp	ukp5	ok	1	0.235151	1236139657.000000	7539362.000000	1					elapsed_seconds=0.301027
hi_n10000-53-s174653861c24000855.ukp	faithful	ok	1	0.077255	2473381529.000000	24000831.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.083119 last_stop_reason=
hi_n10000-53-s174653861c24000855.ukp	ukp5	ok	1	0.350364	2473381529.000000	24000831.000000	1					elapsed_seconds=0.496182
hi_n10000-54-s539601603c36017953.ukp	faithful	ok	1	0.170222	6084207112.000000	36017936.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.176190 last_stop_reason=
hi_n10000-54-s539601603c36017953.ukp	ukp5	ok	1	0.456655	6084207112.000000	36017936.000000	1					elapsed_seconds=0.661698
hi_n10000-55-s760758831c65303731.ukp	faithful	ok	1	0.212513	11557316873.000000	65303719.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.218263 last_stop_reason=
hi_n10000-55-s760758831c65303731.ukp	ukp5	ok	1	0.767102	11557316873.000000	65303719.000000	1					elapsed_seconds=1.107755
hi_n10000-56-s943575858c21781331.ukp	faithful	ok	1	0.134850	2239590802.000000	21781317.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.140179 last_stop_reason=
hi_n10000-56-s943575858c21781331.ukp	ukp5	ok	1	0.307207	2239590802.000000	21781317.000000	1					elapsed_seconds=0.439471
hi_n10000-57-s578238354c72886391.ukp	faithful	ok	1	0.266052	7119017892.000000	72886244.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.272438 last_stop_reason=
hi_n10000-57-s578238354c72886391.ukp	ukp5	ok	1	0.742235	7119017892.000000	72886244.000000	1					elapsed_seconds=1.120034
hi_n10000-58-s757232490c58633254.ukp	faithful	ok	1	0.265874	9023701719.000000	58633078.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.272352 last_stop_reason=
hi_n10000-58-s757232490c58633254.ukp	ukp5	ok	1	0.640739	9023701719.000000	58633078.000000	1					elapsed_seconds=0.945767
hi_n10000-59-s178019452c28696807.ukp	faithful	ok	1	0.147765	4999092962.000000	28696794.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.153377 last_stop_reason=
hi_n10000-59-s178019452c28696807.ukp	ukp5	ok	1	0.361417	4999092962.000000	28696794.000000	1					elapsed_seconds=0.526675
hi_n10000-5-s554525798c27721806.ukp	faithful	ok	1	0.195561	4437504953.000000	27721779.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.201392 last_stop_reason=
hi_n10000-5-s554525798c27721806.ukp	ukp5	ok	1	0.378131	4437504953.000000	27721779.000000	1					elapsed_seconds=0.550569
hi_n10000-60-s660566353c73816185.ukp	faithful	ok	1	0.146524	10243416837.000000	73816078.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.152119 last_stop_reason=
hi_n10000-60-s660566353c73816185.ukp	ukp5	ok	1	0.719902	10243416837.000000	73816078.000000	1					elapsed_seconds=1.111975
hi_n10000-61-s891640290c6649016.ukp	faithful	ok	1	0.069756	859588245.000000	6648974.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.075035 last_stop_reason=
hi_n10000-61-s891640290c6649016.ukp	ukp5	ok	1	0.183805	859588245.000000	6648974.000000	1					elapsed_seconds=0.233334
hi_n10000-62-s131770940c13393044.ukp	faithful	ok	1	0.089410	1501088911.000000	13392893.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.094365 last_stop_reason=
hi_n10000-62-s131770940c13393044.ukp	ukp5	ok	1	0.290665	1501088911.000000	13392893.000000	1					elapsed_seconds=0.378248
hi_n10000-63-s457237483c26103694.ukp	faithful	ok	1	0.047691	4757503998.000000	26103673.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.053282 last_stop_reason=
hi_n10000-63-s457237483c26103694.ukp	ukp5	ok	1	0.354868	4757503998.000000	26103673.000000	1					elapsed_seconds=0.502741
hi_n10000-64-s878190975c65554581.ukp	faithful	ok	1	0.358200	7728783814.000000	65554491.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.364815 last_stop_reason=
hi_n10000-64-s878190975c65554581.ukp	ukp5	ok	1	0.684560	7728783814.000000	65554491.000000	1					elapsed_seconds=1.028745
hi_n10000-65-s76284724c55420795.ukp	faithful	ok	1	0.028594	6053016914.000000	55420777.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.033518 last_stop_reason=
hi_n10000-65-s76284724c55420795.ukp	ukp5	ok	1	0.241999	6053016914.000000	55420777.000000	1					elapsed_seconds=0.431313
hi_n10000-66-s751246846c66211103.ukp	faithful	ok	1	0.241033	9511083567.000000	66211086.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.246818 last_stop_reason=
hi_n10000-66-s751246846c66211103.ukp	ukp5	ok	1	0.663353	9511083567.000000	66211086.000000	1					elapsed_seconds=1.037731
hi_n10000-67-s942314578c84762560.ukp	faithful	ok	1	0.404191	10861847934.000000	84762555.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.411179 last_stop_reason=
hi_n10000-67-s942314578c84762560.ukp	ukp5	ok	1	1.149860	10861847934.000000	84762555.000000	1					elapsed_seconds=1.606348
hi_n10000-68-s591038534c17768833.ukp	faithful	ok	1	0.119077	1985667586.000000	17768832.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.124807 last_stop_reason=
hi_n10000-68-s591038534c17768833.ukp	ukp5	ok	1	0.277457	1985667586.000000	17768832.000000	1					elapsed_seconds=0.393176
hi_n10000-69-s171832189c97623503.ukp	faithful	ok	1	0.231521	15331932287.000000	97623496.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.237832 last_stop_reason=
hi_n10000-69-s171832189c97623503.ukp	ukp5	ok	1	0.930538	15331932287.000000	97623496.000000	1					elapsed_seconds=1.453942
hi_n10000-6-s398797429c16372434.ukp	faithful	ok	1	0.098681	3114466673.000000	16372406.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.104368 last_stop_reason=
hi_n10000-6-s398797429c16372434.ukp	ukp5	ok	1	0.282154	3114466673.000000	16372406.000000	1					elapsed_seconds=0.386775
hi_n10000-70-s177962211c36013126.ukp	faithful	ok	1	0.079326	4405524382.000000	36013121.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.084708 last_stop_reason=
hi_n10000-70-s177962211c36013126.ukp	ukp5	ok	1	0.438802	4405524382.000000	36013121.000000	1					elapsed_seconds=0.641399
hi_n10000-71-s191284186c35140134.ukp	faithful	ok	1	0.049927	4981641280.000000	35140134.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.055603 last_stop_reason=
hi_n10000-71-s191284186c35140134.ukp	ukp5	ok	1	0.478735	4981641280.000000	35140134.000000	1					elapsed_seconds=0.674723
hi_n10000-72-s914558283c75494204.ukp	faithful	ok	1	0.137440	7234298075.000000	75494177.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.143283 last_stop_reason=
hi_n10000-72-s914558283c75494204.ukp	ukp5	ok	1	0.765510	7234298075.000000	75494177.000000	1					elapsed_seconds=1.163326
hi_n10000-73-s36435194c22996436.ukp	faithful	ok	1	0.050017	3817767672.000000	22996398.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.055634 last_stop_reason=
hi_n10000-73-s36435194c22996436.ukp	ukp5	ok	1	0.358916	3817767672.000000	22996398.000000	1					elapsed_seconds=0.495943
hi_n10000-74-s726744628c26511344.ukp	faithful	ok	1	0.118790	2655250250.000000	26511287.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.124267 last_stop_reason=
hi_n10000-74-s726744628c26511344.ukp	ukp5	ok	1	0.335834	2655250250.000000	26511287.000000	1					elapsed_seconds=0.488874
hi_n10000-75-s377669997c48746888.ukp	faithful	ok	1	0.190417	9215786194.000000	48746881.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.195946 last_stop_reason=
hi_n10000-75-s377669997c48746888.ukp	ukp5	ok	1	0.281715	9215786194.000000	48746881.000000	1					elapsed_seconds=0.472297
hi_n10000-76-s437409015c87539808.ukp	faithful	ok	1	0.399764	15693741122.000000	87539800.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.406500 last_stop_reason=
hi_n10000-76-s437409015c87539808.ukp	ukp5	ok	1	0.891042	15693741122.000000	87539800.000000	1					elapsed_seconds=1.344139
hi_n10000-77-s736725116c42013430.ukp	faithful	ok	1	0.198699	5134670326.000000	42013392.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.204281 last_stop_reason=
hi_n10000-77-s736725116c42013430.ukp	ukp5	ok	1	0.521993	5134670326.000000	42013392.000000	1					elapsed_seconds=0.756470
hi_n10000-78-s269229181c95406154.ukp	faithful	ok	1	0.026600	9476581366.000000	95405959.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.031871 last_stop_reason=
hi_n10000-78-s269229181c95406154.ukp	ukp5	ok	1	0.213887	9476581366.000000	95405959.000000	1					elapsed_seconds=0.517476
hi_n10000-79-s642347878c49660146.ukp	faithful	ok	1	0.268353	9334599537.000000	49659911.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.274614 last_stop_reason=
hi_n10000-79-s642347878c49660146.ukp	ukp5	ok	1	0.619514	9334599537.000000	49659911.000000	1					elapsed_seconds=0.878898
