# EDUK2 solver execution report
# generated_at: 2026-08-24T21:12:30-03:00
# primary_time: internal_seconds (average over successful runs)
instance	algorithm	status	runs	internal_seconds	profit	weight	optimal	verified	states_scanned	points_generated	bb_nodes	details
ss_wmin10000wmax50000n5000-3-s780179313c826338.ukp	ukp5	ok	1	0.001923	826338.000000	826338.000000	1					elapsed_seconds=0.013121
ss_wmin10000wmax50000n5000-4-s721215008c527444.ukp	faithful	ok	1	0.001451	527444.000000	527444.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.005501 last_stop_reason=
ss_wmin10000wmax50000n5000-4-s721215008c527444.ukp	ukp5	ok	1	0.003216	527444.000000	527444.000000	1					elapsed_seconds=0.013483
ss_wmin10000wmax50000n5000-5-s110877071c908979.ukp	faithful	ok	1	0.004394	908979.000000	908979.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.009165 last_stop_reason=
ss_wmin10000wmax50000n5000-5-s110877071c908979.ukp	ukp5	ok	1	0.001786	908979.000000	908979.000000	1					elapsed_seconds=0.012796
ss_wmin10000wmax50000n5000-6-s227708629c745443.ukp	faithful	ok	1	0.001460	745443.000000	745443.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.005598 last_stop_reason=
ss_wmin10000wmax50000n5000-6-s227708629c745443.ukp	ukp5	ok	1	0.003077	745443.000000	745443.000000	1					elapsed_seconds=0.015075
ss_wmin10000wmax50000n5000-7-s177710744c896171.ukp	faithful	ok	1	0.006395	896171.000000	896171.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.010817 last_stop_reason=
ss_wmin10000wmax50000n5000-7-s177710744c896171.ukp	ukp5	ok	1	0.003147	896171.000000	896171.000000	1					elapsed_seconds=0.015503
ss_wmin10000wmax50000n5000-8-s991580855c669670.ukp	faithful	ok	1	0.007418	669670.000000	669670.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.011550 last_stop_reason=
ss_wmin10000wmax50000n5000-8-s991580855c669670.ukp	ukp5	ok	1	0.002025	669670.000000	669670.000000	1					elapsed_seconds=0.013333
ss_wmin10000wmax50000n5000-9-s126456688c546777.ukp	faithful	ok	1	0.001132	546777.000000	546777.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.005562 last_stop_reason=
ss_wmin10000wmax50000n5000-9-s126456688c546777.ukp	ukp5	ok	1	0.003249	546777.000000	546777.000000	1					elapsed_seconds=0.014941
ss_wmin1000wmax100000n10000-0-s827183242c508284.ukp	faithful	ok	1	0.003307	508284.000000	508284.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.008515 last_stop_reason=
ss_wmin1000wmax100000n10000-0-s827183242c508284.ukp	ukp5	ok	1	0.002608	508284.000000	508284.000000	1					elapsed_seconds=0.019417
ss_wmin1000wmax100000n10000-1-s843367405c687899.ukp	faithful	ok	1	0.002244	687899.000000	687899.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.007342 last_stop_reason=
ss_wmin1000wmax100000n10000-1-s843367405c687899.ukp	ukp5	ok	1	0.002384	687899.000000	687899.000000	1					elapsed_seconds=0.018518
ss_wmin1000wmax100000n10000-2-s528806317c540323.ukp	faithful	ok	1	0.003078	540323.000000	540323.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.007890 last_stop_reason=
ss_wmin1000wmax100000n10000-2-s528806317c540323.ukp	ukp5	ok	1	0.001587	540323.000000	540323.000000	1					elapsed_seconds=0.015464
ss_wmin1000wmax100000n10000-3-s780179313c775969.ukp	faithful	ok	1	0.002521	775969.000000	775969.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.008438 last_stop_reason=
ss_wmin1000wmax100000n10000-3-s780179313c775969.ukp	ukp5	ok	1	0.002657	775969.000000	775969.000000	1					elapsed_seconds=0.019446
ss_wmin1000wmax100000n10000-4-s721215008c598073.ukp	faithful	ok	1	0.003262	598073.000000	598073.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.008498 last_stop_reason=
ss_wmin1000wmax100000n10000-4-s721215008c598073.ukp	ukp5	ok	1	0.001748	598073.000000	598073.000000	1					elapsed_seconds=0.016151
ss_wmin1000wmax100000n10000-5-s110877071c609067.ukp	faithful	ok	1	0.003269	609067.000000	609067.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.008328 last_stop_reason=
ss_wmin1000wmax100000n10000-5-s110877071c609067.ukp	ukp5	ok	1	0.001828	609067.000000	609067.000000	1					elapsed_seconds=0.017219
ss_wmin1000wmax100000n10000-6-s227708629c900489.ukp	faithful	ok	1	0.003213	900489.000000	900489.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.008116 last_stop_reason=
ss_wmin1000wmax100000n10000-6-s227708629c900489.ukp	ukp5	ok	1	0.002412	900489.000000	900489.000000	1					elapsed_seconds=0.019996
ss_wmin1000wmax100000n10000-7-s177710744c553982.ukp	faithful	ok	1	0.003479	553982.000000	553982.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.009251 last_stop_reason=
ss_wmin1000wmax100000n10000-7-s177710744c553982.ukp	ukp5	ok	1	0.001779	553982.000000	553982.000000	1					elapsed_seconds=0.016993
ss_wmin1000wmax100000n10000-8-s991580855c905905.ukp	faithful	ok	1	0.003347	905905.000000	905905.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.008708 last_stop_reason=
ss_wmin1000wmax100000n10000-8-s991580855c905905.ukp	ukp5	ok	1	0.002468	905905.000000	905905.000000	1					elapsed_seconds=0.019854
ss_wmin1000wmax100000n10000-9-s126456688c892278.ukp	faithful	ok	1	0.003496	892278.000000	892278.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.008942 last_stop_reason=
ss_wmin1000wmax100000n10000-9-s126456688c892278.ukp	ukp5	ok	1	0.001814	892278.000000	892278.000000	1					elapsed_seconds=0.017918
ss_wmin1000wmax100000n1000-0-s827183242c702436.ukp	faithful	ok	1	0.000375	702436.000000	702436.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004522 last_stop_reason=
ss_wmin1000wmax100000n1000-0-s827183242c702436.ukp	ukp5	ok	1	0.001307	702436.000000	702436.000000	1					elapsed_seconds=0.008671
ss_wmin1000wmax100000n1000-1-s843367405c679686.ukp	faithful	ok	1	0.000287	679686.000000	679686.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004535 last_stop_reason=
ss_wmin1000wmax100000n1000-1-s843367405c679686.ukp	ukp5	ok	1	0.001798	679686.000000	679686.000000	1					elapsed_seconds=0.010330
ss_wmin1000wmax100000n1000-2-s528806317c717062.ukp	faithful	ok	1	0.000321	717062.000000	717062.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004615 last_stop_reason=
ss_wmin1000wmax100000n1000-2-s528806317c717062.ukp	ukp5	ok	1	0.001245	717062.000000	717062.000000	1					elapsed_seconds=0.008686
ss_wmin1000wmax100000n1000-3-s780179313c947405.ukp	faithful	ok	1	0.000282	947405.000000	947405.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004121 last_stop_reason=
ss_wmin1000wmax100000n1000-3-s780179313c947405.ukp	ukp5	ok	1	0.001287	947405.000000	947405.000000	1					elapsed_seconds=0.009652
ss_wmin1000wmax100000n1000-4-s721215008c904217.ukp	faithful	ok	1	0.000296	904217.000000	904217.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004402 last_stop_reason=
ss_wmin1000wmax100000n1000-4-s721215008c904217.ukp	ukp5	ok	1	0.001228	904217.000000	904217.000000	1					elapsed_seconds=0.008974
ss_wmin1000wmax100000n1000-5-s110877071c758279.ukp	faithful	ok	1	0.000282	758279.000000	758279.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004867 last_stop_reason=
ss_wmin1000wmax100000n1000-5-s110877071c758279.ukp	ukp5	ok	1	0.001909	758279.000000	758279.000000	1					elapsed_seconds=0.009914
ss_wmin1000wmax100000n1000-6-s227708629c582806.ukp	faithful	ok	1	0.000294	582806.000000	582806.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004423 last_stop_reason=
ss_wmin1000wmax100000n1000-6-s227708629c582806.ukp	ukp5	ok	1	0.001217	582806.000000	582806.000000	1					elapsed_seconds=0.007667
ss_wmin1000wmax100000n1000-7-s177710744c785630.ukp	faithful	ok	1	0.000461	785630.000000	785630.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004794 last_stop_reason=
ss_wmin1000wmax100000n1000-7-s177710744c785630.ukp	ukp5	ok	1	0.001500	785630.000000	785630.000000	1					elapsed_seconds=0.009253
ss_wmin1000wmax100000n1000-8-s991580855c556144.ukp	faithful	ok	1	0.000287	556144.000000	556144.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004431 last_stop_reason=
ss_wmin1000wmax100000n1000-8-s991580855c556144.ukp	ukp5	ok	1	0.002075	556144.000000	556144.000000	1					elapsed_seconds=0.010055
ss_wmin1000wmax100000n1000-9-s126456688c869402.ukp	faithful	ok	1	0.000287	869402.000000	869402.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004369 last_stop_reason=
ss_wmin1000wmax100000n1000-9-s126456688c869402.ukp	ukp5	ok	1	0.001931	869402.000000	869402.000000	1					elapsed_seconds=0.010695
ss_wmin1000wmax100000n2000-0-s827183242c801096.ukp	faithful	ok	1	0.000605	801096.000000	801096.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004924 last_stop_reason=
ss_wmin1000wmax100000n2000-0-s827183242c801096.ukp	ukp5	ok	1	0.002152	801096.000000	801096.000000	1					elapsed_seconds=0.010883
ss_wmin1000wmax100000n2000-1-s843367405c674749.ukp	faithful	ok	1	0.000639	674749.000000	674749.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004758 last_stop_reason=
ss_wmin1000wmax100000n2000-1-s843367405c674749.ukp	ukp5	ok	1	0.002171	674749.000000	674749.000000	1					elapsed_seconds=0.011746
ss_wmin1000wmax100000n2000-2-s528806317c620605.ukp	faithful	ok	1	0.000605	620605.000000	620605.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004957 last_stop_reason=
ss_wmin1000wmax100000n2000-2-s528806317c620605.ukp	ukp5	ok	1	0.001336	620605.000000	620605.000000	1					elapsed_seconds=0.008439
ss_wmin1000wmax100000n2000-3-s780179313c933740.ukp	faithful	ok	1	0.000599	933740.000000	933740.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004815 last_stop_reason=
ss_wmin1000wmax100000n2000-3-s780179313c933740.ukp	ukp5	ok	1	0.001812	933740.000000	933740.000000	1					elapsed_seconds=0.012240
ss_wmin1000wmax100000n2000-4-s721215008c680270.ukp	faithful	ok	1	0.000620	680270.000000	680270.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.005043 last_stop_reason=
ss_wmin1000wmax100000n2000-4-s721215008c680270.ukp	ukp5	ok	1	0.001930	680270.000000	680270.000000	1					elapsed_seconds=0.011165
ss_wmin1000wmax100000n2000-5-s110877071c577917.ukp	faithful	ok	1	0.000610	577917.000000	577917.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004851 last_stop_reason=
ss_wmin1000wmax100000n2000-5-s110877071c577917.ukp	ukp5	ok	1	0.001902	577917.000000	577917.000000	1					elapsed_seconds=0.011640
ss_wmin1000wmax100000n2000-6-s227708629c648684.ukp	faithful	ok	1	0.000640	648684.000000	648684.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004880 last_stop_reason=
ss_wmin1000wmax100000n2000-6-s227708629c648684.ukp	ukp5	ok	1	0.002020	648684.000000	648684.000000	1					elapsed_seconds=0.011230
ss_wmin1000wmax100000n2000-7-s177710744c919792.ukp	faithful	ok	1	0.000613	919792.000000	919792.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.005075 last_stop_reason=
ss_wmin1000wmax100000n2000-7-s177710744c919792.ukp	ukp5	ok	1	0.001270	919792.000000	919792.000000	1					elapsed_seconds=0.010412
ss_wmin1000wmax100000n2000-8-s991580855c621922.ukp	faithful	ok	1	0.000564	621922.000000	621922.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004731 last_stop_reason=
ss_wmin1000wmax100000n2000-8-s991580855c621922.ukp	ukp5	ok	1	0.001875	621922.000000	621922.000000	1					elapsed_seconds=0.011133
ss_wmin1000wmax100000n2000-9-s126456688c522084.ukp	faithful	ok	1	0.000661	522084.000000	522084.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.005060 last_stop_reason=
ss_wmin1000wmax100000n2000-9-s126456688c522084.ukp	ukp5	ok	1	0.002030	522084.000000	522084.000000	1					elapsed_seconds=0.010087
ss_wmin1000wmax100000n5000-0-s827183242c602764.ukp	faithful	ok	1	0.001193	602764.000000	602764.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.005499 last_stop_reason=
ss_wmin1000wmax100000n5000-0-s827183242c602764.ukp	ukp5	ok	1	0.002008	602764.000000	602764.000000	1					elapsed_seconds=0.013505
ss_wmin1000wmax100000n5000-1-s843367405c706481.ukp	faithful	ok	1	0.001531	706481.000000	706481.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.005999 last_stop_reason=
ss_wmin1000wmax100000n5000-1-s843367405c706481.ukp	ukp5	ok	1	0.002206	706481.000000	706481.000000	1					elapsed_seconds=0.013766
ss_wmin1000wmax100000n5000-2-s528806317c962340.ukp	faithful	ok	1	0.001593	962340.000000	962340.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.006432 last_stop_reason=
ss_wmin1000wmax100000n5000-2-s528806317c962340.ukp	ukp5	ok	1	0.002196	962340.000000	962340.000000	1					elapsed_seconds=0.015042
ss_wmin1000wmax100000n5000-3-s780179313c615523.ukp	faithful	ok	1	0.001581	615523.000000	615523.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.005936 last_stop_reason=
ss_wmin1000wmax100000n5000-3-s780179313c615523.ukp	ukp5	ok	1	0.001456	615523.000000	615523.000000	1					elapsed_seconds=0.011128
ss_wmin1000wmax100000n5000-4-s721215008c701200.ukp	faithful	ok	1	0.001629	701200.000000	701200.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.006226 last_stop_reason=
ss_wmin1000wmax100000n5000-4-s721215008c701200.ukp	ukp5	ok	1	0.001665	701200.000000	701200.000000	1					elapsed_seconds=0.012309
ss_wmin1000wmax100000n5000-5-s110877071c763250.ukp	faithful	ok	1	0.001533	763250.000000	763250.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.006131 last_stop_reason=
ss_wmin1000wmax100000n5000-5-s110877071c763250.ukp	ukp5	ok	1	0.002121	763250.000000	763250.000000	1					elapsed_seconds=0.014777
ss_wmin1000wmax100000n5000-6-s227708629c866107.ukp	faithful	ok	1	0.001319	866107.000000	866107.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.005904 last_stop_reason=
ss_wmin1000wmax100000n5000-6-s227708629c866107.ukp	ukp5	ok	1	0.001623	866107.000000	866107.000000	1					elapsed_seconds=0.013255
ss_wmin1000wmax100000n5000-7-s177710744c889537.ukp	faithful	ok	1	0.001141	889537.000000	889537.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.005396 last_stop_reason=
ss_wmin1000wmax100000n5000-7-s177710744c889537.ukp	ukp5	ok	1	0.002135	889537.000000	889537.000000	1					elapsed_seconds=0.014960
ss_wmin1000wmax100000n5000-8-s991580855c800253.ukp	faithful	ok	1	0.001506	800253.000000	800253.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.006531 last_stop_reason=
ss_wmin1000wmax100000n5000-8-s991580855c800253.ukp	ukp5	ok	1	0.002223	800253.000000	800253.000000	1					elapsed_seconds=0.014878
ss_wmin1000wmax100000n5000-9-s126456688c933306.ukp	faithful	ok	1	0.001591	933306.000000	933306.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.006791 last_stop_reason=
ss_wmin1000wmax100000n5000-9-s126456688c933306.ukp	ukp5	ok	1	0.002143	933306.000000	933306.000000	1					elapsed_seconds=0.014964
ss_wmin1000wmax50000n10000-0-s827183242c835092.ukp	faithful	ok	1	0.003246	835092.000000	835092.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.008427 last_stop_reason=
ss_wmin1000wmax50000n10000-0-s827183242c835092.ukp	ukp5	ok	1	0.001061	835092.000000	835092.000000	1					elapsed_seconds=0.015743
ss_wmin1000wmax50000n10000-1-s843367405c786199.ukp	faithful	ok	1	0.003259	786199.000000	786199.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.008404 last_stop_reason=
ss_wmin1000wmax50000n10000-1-s843367405c786199.ukp	ukp5	ok	1	0.001143	786199.000000	786199.000000	1					elapsed_seconds=0.015605
ss_wmin1000wmax50000n10000-2-s528806317c717163.ukp	faithful	ok	1	0.003214	717163.000000	717163.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.015527 last_stop_reason=
ss_wmin1000wmax50000n10000-2-s528806317c717163.ukp	ukp5	ok	1	0.001214	717163.000000	717163.000000	1					elapsed_seconds=0.016108
ss_wmin1000wmax50000n10000-3-s780179313c680171.ukp	faithful	ok	1	0.002853	680171.000000	680171.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.010109 last_stop_reason=
ss_wmin1000wmax50000n10000-3-s780179313c680171.ukp	ukp5	ok	1	0.001128	680171.000000	680171.000000	1					elapsed_seconds=0.016569
ss_wmin1000wmax50000n10000-4-s721215008c811628.ukp	faithful	ok	1	0.002670	811628.000000	811628.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.007511 last_stop_reason=
ss_wmin1000wmax50000n10000-4-s721215008c811628.ukp	ukp5	ok	1	0.001200	811628.000000	811628.000000	1					elapsed_seconds=0.016723
ss_wmin1000wmax50000n10000-5-s110877071c794434.ukp	faithful	ok	1	0.003337	794434.000000	794434.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.008507 last_stop_reason=
ss_wmin1000wmax50000n10000-5-s110877071c794434.ukp	ukp5	ok	1	0.001191	794434.000000	794434.000000	1					elapsed_seconds=0.015469
ss_wmin1000wmax50000n10000-6-s227708629c868429.ukp	faithful	ok	1	0.003318	868429.000000	868429.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.008314 last_stop_reason=
ss_wmin1000wmax50000n10000-6-s227708629c868429.ukp	ukp5	ok	1	0.001116	868429.000000	868429.000000	1					elapsed_seconds=0.016519
ss_wmin1000wmax50000n10000-7-s177710744c891811.ukp	faithful	ok	1	0.003215	891811.000000	891811.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.009449 last_stop_reason=
ss_wmin1000wmax50000n10000-7-s177710744c891811.ukp	ukp5	ok	1	0.001173	891811.000000	891811.000000	1					elapsed_seconds=0.017483
ss_wmin1000wmax50000n10000-8-s991580855c640540.ukp	faithful	ok	1	0.003254	640540.000000	640540.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.008386 last_stop_reason=
ss_wmin1000wmax50000n10000-8-s991580855c640540.ukp	ukp5	ok	1	0.001134	640540.000000	640540.000000	1					elapsed_seconds=0.015812
ss_wmin1000wmax50000n10000-9-s126456688c696928.ukp	faithful	ok	1	0.003185	696928.000000	696928.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.008090 last_stop_reason=
ss_wmin1000wmax50000n10000-9-s126456688c696928.ukp	ukp5	ok	1	0.001155	696928.000000	696928.000000	1					elapsed_seconds=0.014841
ss_wmin1000wmax50000n1000-0-s827183242c517355.ukp	faithful	ok	1	0.000299	517355.000000	517355.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004650 last_stop_reason=
ss_wmin1000wmax50000n1000-0-s827183242c517355.ukp	ukp5	ok	1	0.000783	517355.000000	517355.000000	1					elapsed_seconds=0.007805
ss_wmin1000wmax50000n1000-1-s843367405c762037.ukp	faithful	ok	1	0.000370	762037.000000	762037.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004709 last_stop_reason=
ss_wmin1000wmax50000n1000-1-s843367405c762037.ukp	ukp5	ok	1	0.000978	762037.000000	762037.000000	1					elapsed_seconds=0.009670
ss_wmin1000wmax50000n1000-2-s528806317c671407.ukp	faithful	ok	1	0.000741	671407.000000	671407.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004993 last_stop_reason=
ss_wmin1000wmax50000n1000-2-s528806317c671407.ukp	ukp5	ok	1	0.001008	671407.000000	671407.000000	1					elapsed_seconds=0.009102
ss_wmin1000wmax50000n1000-3-s780179313c585275.ukp	faithful	ok	1	0.000340	585275.000000	585275.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004887 last_stop_reason=
ss_wmin1000wmax50000n1000-3-s780179313c585275.ukp	ukp5	ok	1	0.001017	585275.000000	585275.000000	1					elapsed_seconds=0.008747
ss_wmin1000wmax50000n1000-4-s721215008c753624.ukp	faithful	ok	1	0.000873	753624.000000	753624.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004832 last_stop_reason=
ss_wmin1000wmax50000n1000-4-s721215008c753624.ukp	ukp5	ok	1	0.001018	753624.000000	753624.000000	1					elapsed_seconds=0.009522
ss_wmin1000wmax50000n1000-5-s110877071c821271.ukp	faithful	ok	1	0.000904	821271.000000	821271.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.005057 last_stop_reason=
ss_wmin1000wmax50000n1000-5-s110877071c821271.ukp	ukp5	ok	1	0.001051	821271.000000	821271.000000	1					elapsed_seconds=0.010529
ss_wmin1000wmax50000n1000-6-s227708629c819012.ukp	faithful	ok	1	0.000259	819012.000000	819012.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004550 last_stop_reason=
ss_wmin1000wmax50000n1000-6-s227708629c819012.ukp	ukp5	ok	1	0.001197	819012.000000	819012.000000	1					elapsed_seconds=0.012788
ss_wmin1000wmax50000n1000-7-s177710744c961618.ukp	faithful	ok	1	0.000300	961618.000000	961618.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004554 last_stop_reason=
ss_wmin1000wmax50000n1000-7-s177710744c961618.ukp	ukp5	ok	1	0.000992	961618.000000	961618.000000	1					elapsed_seconds=0.009587
ss_wmin1000wmax50000n1000-8-s991580855c766549.ukp	faithful	ok	1	0.000317	766549.000000	766549.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004567 last_stop_reason=
ss_wmin1000wmax50000n1000-8-s991580855c766549.ukp	ukp5	ok	1	0.000932	766549.000000	766549.000000	1					elapsed_seconds=0.008930
ss_wmin1000wmax50000n1000-9-s126456688c698016.ukp	faithful	ok	1	0.000299	698016.000000	698016.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004416 last_stop_reason=
ss_wmin1000wmax50000n1000-9-s126456688c698016.ukp	ukp5	ok	1	0.000667	698016.000000	698016.000000	1					elapsed_seconds=0.007879
ss_wmin1000wmax50000n2000-0-s827183242c712347.ukp	faithful	ok	1	0.000602	712347.000000	712347.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004861 last_stop_reason=
ss_wmin1000wmax50000n2000-0-s827183242c712347.ukp	ukp5	ok	1	0.000923	712347.000000	712347.000000	1					elapsed_seconds=0.009584
ss_wmin1000wmax50000n2000-1-s843367405c638572.ukp	faithful	ok	1	0.000579	638572.000000	638572.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.007540 last_stop_reason=
ss_wmin1000wmax50000n2000-1-s843367405c638572.ukp	ukp5	ok	1	0.001042	638572.000000	638572.000000	1					elapsed_seconds=0.009745
ss_wmin1000wmax50000n2000-2-s528806317c771687.ukp	faithful	ok	1	0.000590	771687.000000	771687.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004851 last_stop_reason=
ss_wmin1000wmax50000n2000-2-s528806317c771687.ukp	ukp5	ok	1	0.001067	771687.000000	771687.000000	1					elapsed_seconds=0.010277
ss_wmin1000wmax50000n2000-3-s780179313c510614.ukp	faithful	ok	1	0.000591	510614.000000	510614.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004912 last_stop_reason=
ss_wmin1000wmax50000n2000-3-s780179313c510614.ukp	ukp5	ok	1	0.000852	510614.000000	510614.000000	1					elapsed_seconds=0.010039
ss_wmin1000wmax50000n2000-4-s721215008c677586.ukp	faithful	ok	1	0.000633	677586.000000	677586.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.005614 last_stop_reason=
ss_wmin1000wmax50000n2000-4-s721215008c677586.ukp	ukp5	ok	1	0.001051	677586.000000	677586.000000	1					elapsed_seconds=0.010644
ss_wmin1000wmax50000n2000-5-s110877071c754733.ukp	faithful	ok	1	0.000471	754733.000000	754733.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004684 last_stop_reason=
ss_wmin1000wmax50000n2000-5-s110877071c754733.ukp	ukp5	ok	1	0.001072	754733.000000	754733.000000	1					elapsed_seconds=0.010829
ss_wmin1000wmax50000n2000-6-s227708629c878892.ukp	faithful	ok	1	0.000591	878892.000000	878892.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004645 last_stop_reason=
ss_wmin1000wmax50000n2000-6-s227708629c878892.ukp	ukp5	ok	1	0.001138	878892.000000	878892.000000	1					elapsed_seconds=0.011161
ss_wmin1000wmax50000n2000-7-s177710744c584112.ukp	faithful	ok	1	0.000588	584112.000000	584112.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004350 last_stop_reason=
ss_wmin1000wmax50000n2000-7-s177710744c584112.ukp	ukp5	ok	1	0.000999	584112.000000	584112.000000	1					elapsed_seconds=0.009542
ss_wmin1000wmax50000n2000-8-s991580855c821782.ukp	faithful	ok	1	0.000585	821782.000000	821782.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004369 last_stop_reason=
ss_wmin1000wmax50000n2000-8-s991580855c821782.ukp	ukp5	ok	1	0.001029	821782.000000	821782.000000	1					elapsed_seconds=0.010536
ss_wmin1000wmax50000n2000-9-s126456688c896939.ukp	faithful	ok	1	0.000562	896939.000000	896939.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004350 last_stop_reason=
ss_wmin1000wmax50000n2000-9-s126456688c896939.ukp	ukp5	ok	1	0.001025	896939.000000	896939.000000	1					elapsed_seconds=0.010966
ss_wmin1000wmax50000n5000-0-s827183242c723463.ukp	faithful	ok	1	0.001647	723463.000000	723463.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.006702 last_stop_reason=
ss_wmin1000wmax50000n5000-0-s827183242c723463.ukp	ukp5	ok	1	0.001263	723463.000000	723463.000000	1					elapsed_seconds=0.013104
