# EDUK2 solver execution report
# generated_at: 2026-08-24T00:56:39-03:00
instance	algorithm	status	runs	elapsed_seconds	profit	weight	optimal	verified	states_scanned	points_generated	bb_nodes	details
nsds2_n20000wmin20000-130-s467683630c1851781.ukp	faithful	ok	1	0,036826	2360954,000000	1851778,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
nsds2_n20000wmin20000-130-s467683630c1851781.ukp	ocaml_pyasukpt	ok	1	0,252980	2360954,000000		0,000000			17492,000000	10001,000000	Not a Saw ukp       1738 true          1      17492 false         2360954    0.24182 10001
nsds2_n20000wmin20000-131-s367303549c1245931.ukp	faithful	ok	1	0,044736	1560027,000000	1245925,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
nsds2_n20000wmin20000-131-s367303549c1245931.ukp	ocaml_pyasukpt	ok	1	0,310676	1560027,000000		0,000000			4515,000000	10001,000000	Not a Saw ukp       1710 false         77       4515 false         1560027    0.29855 10001
nsds2_n20000wmin20000-132-s127422697c1298308.ukp	faithful	ok	1	0,057866	1650861,000000	1298307,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
nsds2_n20000wmin20000-132-s127422697c1298308.ukp	ocaml_pyasukpt	ok	1	0,484329	1650861,000000		0,000000			13720,000000	10001,000000	Not a Saw ukp       2512 false          4      13720 false         1650861    0.47478 10001
nsds2_n20000wmin20000-133-s731218263c1138837.ukp	faithful	ok	1	0,083675	1424056,000000	1138828,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
nsds2_n20000wmin20000-133-s731218263c1138837.ukp	ocaml_pyasukpt	ok	1	1,921719	1424056,000000		0,000000			30486,000000	10001,000000	Not a Saw ukp       5548 false        592      30486 false         1424056    1.90745 10001
nsds2_n20000wmin20000-134-s208479215c1963252.ukp	faithful	ok	1	0,023376	2470957,000000	1963215,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
nsds2_n20000wmin20000-134-s208479215c1963252.ukp	ocaml_pyasukpt	ok	1	0,016416	2470957,000000		0,000000			328,000000	2914,000000	Not a Saw ukp        224 false        108        328 false         2470957    0.00856 2914
nsds2_n20000wmin20000-135-s802259763c1507227.ukp	faithful	ok	1	0,041403	1914416,000000	1507191,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
nsds2_n20000wmin20000-135-s802259763c1507227.ukp	ocaml_pyasukpt	ok	1	0,491655	1914416,000000		0,000000			12378,000000	10001,000000	Not a Saw ukp       2489 false          5      12378 false         1914416    0.47984 10001
nsds2_n20000wmin20000-136-s885510405c1639680.ukp	faithful	ok	1	0,108215	2061518,000000	1639625,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
nsds2_n20000wmin20000-136-s885510405c1639680.ukp	ocaml_pyasukpt	ok	1	2,783058	2061518,000000		0,000000			11289,000000	500,000000	Not a Saw ukp       6895 false       1084      11289 false         2061518    2.77255 500
nsds2_n20000wmin20000-137-s998577081c1647697.ukp	faithful	ok	1	0,023171	2076129,000000	1647688,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
nsds2_n20000wmin20000-137-s998577081c1647697.ukp	ocaml_pyasukpt	ok	1	0,033474	2076129,000000		0,000000			362,000000	10001,000000	Not a Saw ukp        266 false         66        362 false         2076129    0.02677 10001
nsds2_n20000wmin20000-138-s948885877c1154829.ukp	faithful	ok	1	0,063776	1442103,000000	1154811,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
nsds2_n20000wmin20000-138-s948885877c1154829.ukp	ocaml_pyasukpt	ok	1	1,550061	1442103,000000		0,000000			18308,000000	968,000000	Not a Saw ukp       5410 false       1987      18308 false         1442103    1.54154 968
nsds2_n20000wmin20000-139-s586663876c1192318.ukp	faithful	ok	1	0,045918	1494104,000000	1192309,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
nsds2_n20000wmin20000-139-s586663876c1192318.ukp	ocaml_pyasukpt	ok	1	0,728506	1494104,000000		0,000000			20893,000000	10001,000000	Not a Saw ukp       2871 false         62      20893 false         1494104    0.71699 10001
nsds2_n20000wmin20000-13-s273864349c1072686.ukp	faithful	ok	1	0,056304	1359958,000000	1072670,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
nsds2_n20000wmin20000-13-s273864349c1072686.ukp	ocaml_pyasukpt	ok	1	0,566680	1359958,000000		0,000000			4601,000000	500,000000	Not a Saw ukp       4311 false       2306       4601 false         1359958    0.55635 500
nsds2_n20000wmin20000-140-s139860385c1389776.ukp	faithful	ok	1	0,025876	1759477,000000	1389773,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
nsds2_n20000wmin20000-140-s139860385c1389776.ukp	ocaml_pyasukpt	ok	1	0,014665	1759477,000000		0,000000			1,000000	128,000000	Not a Saw ukp          0 false          1          1 false         1759477    0.00550 128
nsds2_n20000wmin20000-141-s586185750c1382914.ukp	faithful	ok	1	0,041837	1747895,000000	1382908,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
nsds2_n20000wmin20000-141-s586185750c1382914.ukp	ocaml_pyasukpt	ok	1	0,690590	1747895,000000		0,000000			21136,000000	10001,000000	Not a Saw ukp       2829 true          1      21136 false         1747895    0.68135 10001
nsds2_n20000wmin20000-142-s319663318c1224252.ukp	faithful	ok	1	0,164844	1547363,000000	1224133,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
nsds2_n20000wmin20000-142-s319663318c1224252.ukp	ocaml_pyasukpt	ok	1	3,711506	1547363,000000		0,000000			20969,000000	10001,000000	Not a Saw ukp       7324 false        892      20969 false         1547363    3.69880 10001
nsds2_n20000wmin20000-143-s490853988c1574339.ukp	faithful	ok	1	0,238272	1979687,000000	1574332,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
nsds2_n20000wmin20000-143-s490853988c1574339.ukp	ocaml_pyasukpt	ok	1	8,532003	1979687,000000		0,000000			25933,000000	500,000000	Not a Saw ukp      14210 false       4023      25933 false         1979687    8.51969 500
nsds2_n20000wmin20000-144-s255129796c1195417.ukp	faithful	ok	1	0,079561	1507446,000000	1195412,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
nsds2_n20000wmin20000-144-s255129796c1195417.ukp	ocaml_pyasukpt	ok	1	1,421523	1507446,000000		0,000000			15034,000000	501,000000	Not a Saw ukp       4398 false       1694      15034 false         1507446    1.41286 501
nsds2_n20000wmin20000-145-s248156760c1391545.ukp	faithful	ok	1	0,065929	1747347,000000	1391542,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
nsds2_n20000wmin20000-145-s248156760c1391545.ukp	ocaml_pyasukpt	ok	1	2,054373	1747347,000000		0,000000			7586,000000	500,000000	Not a Saw ukp       5751 false       3766       7586 false         1747347    2.04307 500
nsds2_n20000wmin20000-146-s894606712c1593271.ukp	faithful	ok	1	0,020118	1998743,000000	1593256,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
nsds2_n20000wmin20000-146-s894606712c1593271.ukp	ocaml_pyasukpt	ok	1	0,011864	1998743,000000		0,000000			1,000000	1862,000000	Not a Saw ukp          0 false          1          1 false         1998743    0.00373 1862
nsds2_n20000wmin20000-147-s617392218c1755406.ukp	faithful	ok	1	0,223735	2192123,000000	1755378,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
nsds2_n20000wmin20000-147-s617392218c1755406.ukp	ocaml_pyasukpt	ok	1	7,343750	2192123,000000		0,000000			20231,000000	500,000000	Not a Saw ukp      13427 false       2513      20231 false         2192123    7.33134 500
nsds2_n20000wmin20000-148-s115731280c1072056.ukp	faithful	ok	1	0,044582	1354134,000000	1072004,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
nsds2_n20000wmin20000-148-s115731280c1072056.ukp	ocaml_pyasukpt	ok	1	0,405187	1354134,000000		0,000000			36243,000000	10001,000000	Not a Saw ukp       2134 false          6      36243 false         1354134    0.39633 10001
nsds2_n20000wmin20000-149-s399496341c1308616.ukp	faithful	ok	1	0,034721	1640224,000000	1308600,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
nsds2_n20000wmin20000-149-s399496341c1308616.ukp	ocaml_pyasukpt	ok	1	0,213770	1640224,000000		0,000000			1797,000000	500,000000	Not a Saw ukp       1776 false       1570       1797 false         1640224    0.20488 500
nsds2_n20000wmin20000-14-s577520629c1195421.ukp	faithful	ok	1	0,040367	1516112,000000	1195418,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
nsds2_n20000wmin20000-14-s577520629c1195421.ukp	ocaml_pyasukpt	ok	1	0,524163	1516112,000000		0,000000			4295,000000	4140,000000	Not a Saw ukp       2205 false        675       4295 false         1516112    0.51345 4140
nsds2_n20000wmin20000-150-s810086031c1733083.ukp	faithful	ok	1	0,169180	2199889,000000	1733064,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
