# EDUK2 solver execution report
# generated_at: 2026-08-23T23:23:32-03:00
instance	algorithm	status	runs	elapsed_seconds	profit	weight	optimal	verified	states_scanned	points_generated	bb_nodes	details
saw_n100000wmin10000-134-s179288817c9227906.ukp	faithful	ok	1	0,049998	9230668,000000	9227906,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n100000wmin10000-134-s179288817c9227906.ukp	ocaml_pyasukpt	ok	1	0,852836	9230668,000000		0,000000			123166,000000	6220,000000	Saw ukp        753 true          1     123166 false         9230668    0.82997 6220
saw_n100000wmin10000-135-s575247940c2346916.ukp	faithful	ok	1	1,233966	2347148,000000	2346915,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n100000wmin10000-135-s575247940c2346916.ukp	ocaml_pyasukpt	ok	1	43,080346	2347148,000000		0,000000			1354617,000000	10001,000000	Saw ukp       5694 true          1    1354617 false         2347148   43.02769 10001
saw_n100000wmin10000-136-s269308913c2042284.ukp	faithful	ok	1	0,049002	2043099,000000	2042284,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n100000wmin10000-136-s269308913c2042284.ukp	ocaml_pyasukpt	ok	1	1,206700	2043099,000000		0,000000			142687,000000	10001,000000	Saw ukp        908 false         10     142687 false         2043099    1.18491 10001
saw_n100000wmin10000-137-s421049636c4050277.ukp	faithful	ok	1	0,056347	4051083,000000	4050277,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n100000wmin10000-137-s421049636c4050277.ukp	ocaml_pyasukpt	ok	1	0,064330	4051083,000000		0,000000			25202,000000	10001,000000	Saw ukp        108 true          1      25202 false         4051083    0.04089 10001
saw_n100000wmin10000-138-s502074849c7842657.ukp	faithful	ok	1	1,627640	7846570,000000	7842657,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n100000wmin10000-138-s502074849c7842657.ukp	ocaml_pyasukpt	ok	1	32,322052	7846570,000000		0,000000			1257235,000000	10001,000000	Saw ukp       4566 true          1    1257235 false         7846570   32.27301 10001
saw_n100000wmin10000-139-s745323610c2804921.ukp	faithful	ok	1	0,052752	2805200,000000	2804921,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n100000wmin10000-139-s745323610c2804921.ukp	ocaml_pyasukpt	ok	1	10,077718	2805200,000000		0,000000			411189,000000	10001,000000	Saw ukp       2537 true          1     411189 false         2805200   10.04685 10001
saw_n100000wmin10000-13-s664283699c7633902.ukp	faithful	ok	1	0,494086	7637710,000000	7633902,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n100000wmin10000-13-s664283699c7633902.ukp	ocaml_pyasukpt	ok	1	8,891934	7637710,000000		0,000000			625520,000000	10001,000000	Saw ukp       2386 true          1     625520 false         7637710    8.86348 10001
saw_n100000wmin10000-140-s807992979c6490012.ukp	faithful	ok	1	0,048538	6493251,000000	6490012,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n100000wmin10000-140-s807992979c6490012.ukp	ocaml_pyasukpt	ok	1	30,056036	6493251,000000		0,000000			827340,000000	10001,000000	Saw ukp       5047 true          1     827340 false         6493251   30.01124 10001
saw_n100000wmin10000-141-s433800977c8765394.ukp	faithful	ok	1	0,794155	8768020,000000	8765394,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n100000wmin10000-141-s433800977c8765394.ukp	ocaml_pyasukpt	ok	1	16,681561	8768020,000000		0,000000			860893,000000	10001,000000	Saw ukp       3156 true          1     860893 false         8768020   16.64294 10001
saw_n100000wmin10000-142-s516777124c9505387.ukp	faithful	ok	1	0,051799	9510131,000000	9505387,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n100000wmin10000-142-s516777124c9505387.ukp	ocaml_pyasukpt	ok	1	32,158041	9510131,000000		0,000000			856447,000000	10001,000000	Saw ukp       5217 true          1     856447 false         9510131   32.12358 10001
saw_n100000wmin10000-143-s12056513c1759895.ukp	faithful	ok	1	0,057405	1760594,000000	1759895,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n100000wmin10000-143-s12056513c1759895.ukp	ocaml_pyasukpt	ok	1	10,247620	1760594,000000		0,000000			349276,000000	10001,000000	Saw ukp       2681 false        296     349276 false         1760594   10.21888 10001
saw_n100000wmin10000-144-s146209629c7797712.ukp	faithful	ok	1	0,044280	7801601,000000	7797712,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n100000wmin10000-144-s146209629c7797712.ukp	ocaml_pyasukpt	ok	1	0,200064	7801601,000000		0,000000			50287,000000	2405,000000	Saw ukp        308 true          1      50287 false         7801601    0.17305 2405
saw_n100000wmin10000-145-s325508500c8593051.ukp	faithful	ok	1	0,305115	8593908,000000	8593051,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n100000wmin10000-145-s325508500c8593051.ukp	ocaml_pyasukpt	ok	1	37,053375	8593908,000000		0,000000			1081511,000000	10001,000000	Saw ukp       5493 true          1    1081511 false         8593908   37.00636 10001
saw_n100000wmin10000-146-s87992469c8402637.ukp	faithful	ok	1	0,047920	8406831,000000	8402637,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n100000wmin10000-146-s87992469c8402637.ukp	ocaml_pyasukpt	ok	1	21,566413	8406831,000000		0,000000			666549,000000	10001,000000	Saw ukp       4078 true          1     666549 false         8406831   21.53281 10001
saw_n100000wmin10000-147-s526319242c8959687.ukp	faithful	ok	1	0,048368	8962368,000000	8959687,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n100000wmin10000-147-s526319242c8959687.ukp	ocaml_pyasukpt	ok	1	16,780625	8962368,000000		0,000000			551413,000000	10001,000000	Saw ukp       3383 true          1     551413 false         8962368   16.74341 10001
saw_n100000wmin10000-148-s99912150c7301395.ukp	faithful	ok	1	0,049639	7302120,000000	7301395,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n100000wmin10000-148-s99912150c7301395.ukp	ocaml_pyasukpt	ok	1	12,447558	7302120,000000		0,000000			445459,000000	10001,000000	Saw ukp       2722 true          1     445459 false         7302120   12.41898 10001
saw_n100000wmin10000-149-s432914802c4834015.ukp	faithful	ok	1	0,050341	4835463,000000	4834015,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n100000wmin10000-149-s432914802c4834015.ukp	ocaml_pyasukpt	ok	1	3,861372	4835463,000000		0,000000			262744,000000	10001,000000	Saw ukp       1621 true          1     262744 false         4835463    3.83912 10001
saw_n100000wmin10000-14-s133254276c2803801.ukp	faithful	ok	1	0,047896	2804360,000000	2803801,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n100000wmin10000-14-s133254276c2803801.ukp	ocaml_pyasukpt	ok	1	0,755700	2804360,000000		0,000000			111727,000000	3589,000000	Saw ukp        687 true          1     111727 false         2804360    0.73294 3589
saw_n100000wmin10000-150-s63673512c7979085.ukp	faithful	ok	1	0,654232	7981471,000000	7979085,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n100000wmin10000-150-s63673512c7979085.ukp	ocaml_pyasukpt	ok	1	12,688216	7981471,000000		0,000000			754437,000000	10001,000000	Saw ukp       2729 true          1     754437 false         7981471   12.65846 10001
saw_n100000wmin10000-151-s280729701c2166336.ukp	faithful	ok	1	0,532290	2166766,000000	2166336,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n100000wmin10000-151-s280729701c2166336.ukp	ocaml_pyasukpt	ok	1	10,233841	2166766,000000		0,000000			654576,000000	10001,000000	Saw ukp       2414 true          1     654576 false         2166766   10.19662 10001
saw_n100000wmin10000-152-s886993688c6756792.ukp	faithful	ok	1	0,064381	6759486,000000	6756792,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n100000wmin10000-152-s886993688c6756792.ukp	ocaml_pyasukpt	ok	1	0,253032	6759486,000000		0,000000			92304,000000	10001,000000	Saw ukp        391 true          1      92304 false         6759486    0.23117 10001
saw_n100000wmin10000-153-s479735531c9253592.ukp	faithful	ok	1	0,846526	9255438,000000	9253592,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n100000wmin10000-153-s479735531c9253592.ukp	ocaml_pyasukpt	ok	1	17,383129	9255438,000000		0,000000			833875,000000	10001,000000	Saw ukp       3125 true          1     833875 false         9255438   17.35081 10001
saw_n100000wmin10000-154-s365083071c9713187.ukp	faithful	ok	1	0,051888	9715128,000000	9713187,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n100000wmin10000-154-s365083071c9713187.ukp	ocaml_pyasukpt	ok	1	2,216815	9715128,000000		0,000000			196079,000000	8911,000000	Saw ukp       1215 true          1     196079 false         9715128    2.19600 8911
saw_n100000wmin10000-155-s243487721c6129157.ukp	faithful	ok	1	0,055987	6130380,000000	6129157,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n100000wmin10000-155-s243487721c6129157.ukp	ocaml_pyasukpt	ok	1	5,763171	6130380,000000		0,000000			327903,000000	10001,000000	Saw ukp       2010 true          1     327903 false         6130380    5.73029 10001
saw_n100000wmin10000-156-s189322738c9158759.ukp	faithful	ok	1	1,648940	9162417,000000	9158758,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n100000wmin10000-156-s189322738c9158759.ukp	ocaml_pyasukpt	ok	1	32,922167	9162417,000000		0,000000			1247668,000000	10001,000000	Saw ukp       4471 true          1    1247668 false         9162417   32.87892 10001
saw_n100000wmin10000-157-s838050342c2871744.ukp	faithful	ok	1	0,053720	2872601,000000	2871744,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n100000wmin10000-157-s838050342c2871744.ukp	ocaml_pyasukpt	ok	1	18,595846	2872601,000000		0,000000			600493,000000	10001,000000	Saw ukp       3661 true          1     600493 false         2872601   18.55878 10001
saw_n100000wmin10000-158-s133300410c1857237.ukp	faithful	ok	1	0,053383	1857421,000000	1857237,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n100000wmin10000-158-s133300410c1857237.ukp	ocaml_pyasukpt	ok	1	5,430300	1857421,000000		0,000000			252028,000000	7573,000000	Saw ukp       1793 false        144     252028 false         1857421    5.40462 7573
saw_n100000wmin10000-159-s326519905c1990062.ukp	faithful	ok	1	0,247845	1990258,000000	1990061,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n100000wmin10000-159-s326519905c1990062.ukp	ocaml_pyasukpt	ok	1	37,184534	1990258,000000		0,000000			994624,000000	10001,000000	Saw ukp       5581 false        193     994624 false         1990258   37.13905 10001
saw_n100000wmin10000-15-s274936000c2654477.ukp	faithful	ok	1	0,057620	2654740,000000	2654477,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n100000wmin10000-15-s274936000c2654477.ukp	ocaml_pyasukpt	ok	1	24,355651	2654740,000000		0,000000			650181,000000	10001,000000	Saw ukp       4009 true          1     650181 false         2654740   24.31979 10001
saw_n100000wmin10000-160-s752660439c4033427.ukp	faithful	ok	1	0,048691	4035441,000000	4033427,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n100000wmin10000-160-s752660439c4033427.ukp	ocaml_pyasukpt	ok	1	3,620073	4035441,000000		0,000000			259755,000000	10001,000000	Saw ukp       1601 true          1     259755 false         4035441    3.59698 10001
saw_n100000wmin10000-161-s733096638c8514850.ukp	faithful	ok	1	0,051349	8518253,000000	8514850,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n100000wmin10000-161-s733096638c8514850.ukp	ocaml_pyasukpt	ok	1	6,891362	8518253,000000		0,000000			345207,000000	10001,000000	Saw ukp       2124 true          1     345207 false         8518253    6.86910 10001
saw_n100000wmin10000-162-s21734885c9007000.ukp	faithful	ok	1	0,043409	9007899,000000	9007000,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
saw_n100000wmin10000-162-s21734885c9007000.ukp	ocaml_pyasukpt	ok	1	0,279214	9007899,000000		0,000000			58706,000000	522,000000	Saw ukp        360 true          1      58706 false         9007899    0.25492 522
